ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID,removed_reason
caltech_icsd_92228,Li0.08La0.64Ti1O3,,Li0.08 La0.64 Ti1 O3,0.000335,,,,,,,,,,,perovskites,10.1016/s0167-2738(00)00761-x,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,92228,,,duplicate DOI+formula; kept cy2 from v1
caltech_icsd_92234,Li0.215La0.595Ti1O3,,Li0.215 La0.595 Ti1 O3,0.000853,,,,,,,,,,,perovskites,10.1016/s0167-2738(00)00761-x,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,92234,,,duplicate DOI+formula; kept u2y from v1
caltech_icsd_92235,Li0.305La0.565Ti1O3,,Li0.305 La0.565 Ti1 O3,0.000957,,,,,,,,,,,perovskites,10.1016/s0167-2738(00)00761-x,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,92235,,,duplicate DOI+formula; kept hta from v1
caltech_icsd_92237,Li0.5La0.5Ti1O3,,Li0.5 La0.5 Ti1 O3,0.000925,,,,,,,,,,,perovskites,10.1016/s0167-2738(00)00761-x,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,92237,,,duplicate DOI+formula; kept s3h from v1
caltech_icsd_94894,Li2ZrO3,,Li2 Zr1 O3,1.32e-14,,,,,,,,,,,oxides,10.1016/0167-2738(81)90021-7,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=386,,,94894,,,duplicate DOI+formula; kept t0h from v1
caltech_icsd_95606,Li3.333Mg0.333P2S6,,Li3.333 Mg0.333 P2 S6,6.77e-09,,,,,,,,,,,thio_phosphate,10.1016/s0167-2738(02)00007-3,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,95606,,,duplicate DOI+formula; kept l2w from v1
caltech_icsd_95607,Li2.667Mg0.667P2S6,,Li2.667 Mg0.667 P2 S6,1.31e-06,,,,,,,,,,,thio_phosphate,10.1016/s0167-2738(02)00007-3,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,95607,,,duplicate DOI+formula; kept ob9 from v1
caltech_icsd_95785,LiZnPS4,,Li1 Zn1 P1 S4,5.4e-08,,,,,,,,,,,sulfides,10.1021/acs.chemmater.7b05108,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,95785,,,duplicate DOI+formula; kept i47 from v1
caltech_icsd_111751,Li4Ge(SeS)2,,Li4 Ge1 Se2 S2,2.6e-05,,,,,,,,,,,chalcogenidotetrelates,10.1021/acs.chemmater.0c04150,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,111751,,,duplicate DOI+formula; kept zv5 from v1
caltech_icsd_111752,Li4GeSeS3,,Li4 Ge1 Se1 S3,8.54e-06,,,,,,,,,,,chalcogenidotetrelates,10.1021/acs.chemmater.0c04150,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,111752,,,duplicate DOI+formula; kept 1ty from v1
caltech_icsd_111753,Li4GeSe3S,,Li4 Ge1 Se3 S1,1.51e-05,,,,,,,,,,,chalcogenidotetrelates,10.1021/acs.chemmater.0c04150,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,111753,,,duplicate DOI+formula; kept i4l from v1
caltech_icsd_111754,Li4GeSe4,,Li4 Ge1 Se4,4.87e-06,,,,,,,,,,,chalcogenidotetrelates,10.1021/acs.chemmater.0c04150,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,111754,,,duplicate DOI+formula; kept xk3 from v1
caltech_icsd_111755,Li4Sn(SeS)2,,Li4 Sn1 Se2 S2,3.38e-05,,,,,,,,,,,chalcogenidotetrelates,10.1021/acs.chemmater.0c04150,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,111755,,,duplicate DOI+formula; kept klr from v1
caltech_icsd_111756,Li4SnSeS3,,Li4 Sn1 Se1 S3,9.33e-07,,,,,,,,,,,chalcogenidotetrelates,10.1021/acs.chemmater.0c04150,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,111756,,,duplicate DOI+formula; kept ar1 from v1
caltech_icsd_111760,Li4Sn0.5Ge0.5Se4,,Li4 Sn0.5 Ge0.5 Se4,1.78e-06,,,,,,,,,,,chalcogenidotetrelates,10.1021/acs.chemmater.0c04150,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,111760,,,duplicate DOI+formula; kept qer from v1
caltech_icsd_111761,Li4Sn0.25Ge0.75Se4,,Li4 Sn0.25 Ge0.75 Se4,5.48e-06,,,,,,,,,,,chalcogenidotetrelates,10.1021/acs.chemmater.0c04150,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,111761,,,duplicate DOI+formula; kept o0a from v1
caltech_icsd_130091,LiSc(PS3)2,,Li1 Sc1 P2 S6,1.2e-09,,,,,,,,,,,unknown,10.1002/zaac.201800363,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,130091,,,duplicate DOI+formula; kept caltech_icsd_130090 from caltech
caltech_icsd_133006,Li6PS5Br,,Li6 P1 S5 Br1,0.0018,,,,,,,,,,,unknown,10.1021/acs.chemmater.9b03852,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,133006,,,duplicate DOI+formula; kept caltech_icsd_133005 from caltech
caltech_icsd_133007,Li6PS5Br,,Li6 P1 S5 Br1,0.00199,,,,,,,,,,,unknown,10.1021/acs.chemmater.9b03852,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,133007,,,duplicate DOI+formula; kept caltech_icsd_133005 from caltech
caltech_icsd_133008,Li6PS5Br,,Li6 P1 S5 Br1,0.00184,,,,,,,,,,,unknown,10.1021/acs.chemmater.9b03852,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,133008,,,duplicate DOI+formula; kept caltech_icsd_133005 from caltech
caltech_icsd_133009,Li6PS5Br,,Li6 P1 S5 Br1,0.000983,,,,,,,,,,,unknown,10.1021/acs.chemmater.9b03852,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,133009,,,duplicate DOI+formula; kept caltech_icsd_133005 from caltech
caltech_icsd_133010,Li6PS5Br,,Li6 P1 S5 Br1,0.00108,,,,,,,,,,,unknown,10.1021/acs.chemmater.9b03852,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,133010,,,duplicate DOI+formula; kept caltech_icsd_133005 from caltech
caltech_icsd_133011,Li6PS5Br,,Li6 P1 S5 Br1,0.001,,,,,,,,,,,unknown,10.1021/acs.chemmater.9b03852,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,133011,,,duplicate DOI+formula; kept caltech_icsd_133005 from caltech
caltech_icsd_133012,Li6PS5Br,,Li6 P1 S5 Br1,0.00891,,,,,,,,,,,unknown,10.1021/acs.chemmater.9b03852,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,133012,,,duplicate DOI+formula; kept caltech_icsd_133005 from caltech
caltech_icsd_133013,Li6PS5Br,,Li6 P1 S5 Br1,0.000521,,,,,,,,,,,unknown,10.1021/acs.chemmater.9b03852,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,133013,,,duplicate DOI+formula; kept caltech_icsd_133005 from caltech
caltech_icsd_143285,Li6Si(ClO2)2,,Li6 Si1 Cl2 O4,1.97e-10,,,,,,,,,,,argyrodites,10.1021/acs.chemmater.1c00157,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=373,,,143285,,,duplicate DOI+formula; kept an2 from v1
caltech_icsd_150918,Li3.75V0.25Ge0.75O4,,Li3.75 V0.25 Ge0.75 O4,5.66e-06,,,,,,,,,,,lisicon,10.1023/a:1026135806929,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,150918,,,duplicate DOI+formula; kept pbz from v1
caltech_icsd_150920,Li3.7Ge0.85W0.15O4,,Li3.7 Ge0.85 W0.15 O4,3.8e-05,,,,,,,,,,,lisicon,10.1023/a:1026135806929,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,150920,,,duplicate DOI+formula; kept 7ek from v1
caltech_icsd_151535,Li0.19La0.67Ti0.9Co0.1O3,,Li0.19 La0.67 Ti0.9 Co0.1 O3,0.000108,,,,,,,,,,,perovskites,10.1016/j.mseb.2004.07.003,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,151535,,,duplicate DOI+formula; kept 9ph from v1
caltech_icsd_151900,Li0.05La0.65Mg0.5W0.5O3,,Li0.05 La0.65 Mg0.5 W0.5 O3,1.8e-07,,,,,,,,,,,perovskites,10.1016/j.ssi.2004.05.010,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,151900,,,duplicate DOI+formula; kept 7e5 from v1
caltech_icsd_151901,Li0.11La0.63Mg0.5W0.5O3,,Li0.11 La0.63 Mg0.5 W0.5 O3,6.8e-06,,,,,,,,,,,perovskites,10.1016/j.ssi.2004.05.010,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,151901,,,duplicate DOI+formula; kept sib from v1
caltech_icsd_151902,Li0.14La0.62Mg0.5W0.5O3,,Li0.14 La0.62 Mg0.5 W0.5 O3,1.2e-05,,,,,,,,,,,perovskites,10.1016/j.ssi.2004.05.010,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,151902,,,duplicate DOI+formula; kept r99 from v1
caltech_icsd_151936,Li0.2Ca0.4Ta1O3,,Li0.2 Ca0.4 Ta1 O3,3.53e-09,,,,,,,,,,,perovskites,10.1016/j.solidstatesciences.2004.05.006,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=373,,,151936,,,duplicate DOI+formula; kept 86k from v1
caltech_icsd_155950,Li7BiO6,,Li7 Bi1 O6,8.8e-07,,,,,,,,,,,hexaoxometalates,10.1021/ic030208w,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=323,,,155950,,,duplicate DOI+formula; kept 7bi from v1
caltech_icsd_156894,Li3N,,Li3 N1,0.0003,,,,,,,,,,,nitrides,10.1016/0167-2738(83)90045-0,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,156894,,,duplicate DOI+formula; kept fft from v1
caltech_icsd_157628,SrLi6La2Nb2O12,,Sr1 Li6 La2 Nb2 O12,4.2e-06,,,,,,,,,,,garnet,10.1111/j.1551-2916.2005.00060.x,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,157628,,,duplicate DOI+formula; kept cjq from v1
caltech_icsd_157654,Li7P3S11,,Li7 P3 S11,0.0032,,,,,,,,,,,thio_phosphate,10.1016/j.ssi.2007.05.020,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,157654,,,duplicate DOI+formula; kept mdp from v1
caltech_icsd_158372,Li5La3(BiO6)2,,Li5 La3 Bi2 O12,4e-05,,,,,,,,,,,garnet,10.1016/j.mseb.2007.07.009,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,158372,,,duplicate DOI+formula; kept kbq from v1
caltech_icsd_158373,SrLi6La2(BiO6)2,,Sr1 Li6 La2 Bi2 O12,5.2e-05,,,,,,,,,,,garnet,10.1016/j.mseb.2007.07.009,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,158373,,,duplicate DOI+formula; kept uw9 from v1
caltech_icsd_159426,Li5Nd3(SbO6)2,,Li5 Nd3 Sb2 O12,1.3e-07,,,,,,,,,,,garnet,10.1016/j.materresbull.2007.04.002,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,159426,,,duplicate DOI+formula; kept vqu from v1
caltech_icsd_159732,Li4Nd3SbTeO12,,Li4 Nd3 Sb1 Te1 O12,7.63e-09,,,,,,,,,,,garnet,10.1021/cm703677q,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,159732,,,duplicate DOI+formula; kept lpt from v1
caltech_icsd_161342,Li5La3(SbO6)2,,Li5 La3 Sb2 O12,8.2e-06,,,,,,,,,,,garnet,10.1016/j.materresbull.2007.10.035,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,161342,,,duplicate DOI+formula; kept xog from v1
caltech_icsd_161343,SrLi6La2(SbO6)2,,Sr1 Li6 La2 Sb2 O12,6.6e-06,,,,,,,,,,,garnet,10.1016/j.materresbull.2007.10.035,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,161343,,,duplicate DOI+formula; kept bi3 from v1
caltech_icsd_161386,Li6CaLa2Nb2O12,,Li6 Ca1 La2 Nb2 O12,1.33e-06,,,,,,,,,,,garnet,10.1016/j.ssi.2008.01.047,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,161386,,,duplicate DOI+formula; kept gcj from v1
caltech_icsd_161387,SrLi6La2Nb2O12,,Sr1 Li6 La2 Nb2 O12,3.69e-06,,,,,,,,,,,garnet,10.1016/j.ssi.2008.01.047,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,161387,,,duplicate DOI+formula; kept 20k from v1
caltech_icsd_161389,Li5La3(SbO6)2,,Li5 La3 Sb2 O12,2.38e-07,,,,,,,,,,,garnet,10.1016/j.ssi.2008.01.002,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=313,,,161389,,,duplicate DOI+formula; kept tbj from v1
caltech_icsd_163860,Li6CaLa2Ta2O12,,Li6 Ca1 La2 Ta2 O12,2.2e-06,,,,,,,,,,,garnet,10.1016/j.ssi.2008.10.022,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,163860,,,duplicate DOI+formula; kept jej from v1
caltech_icsd_163861,BaLi6La2Ta2O12,,Ba1 Li6 La2 Ta2 O12,1.3e-05,,,,,,,,,,,garnet,10.1016/j.ssi.2008.10.022,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,163861,,,duplicate DOI+formula; kept hud from v1
caltech_icsd_167528,Li3H4IN2,,Li3 H4 I1 N2,1e-05,,,,,,,,,,,hydrides,10.1021/cm1006857,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,167528,,,duplicate DOI+formula; kept tvf from v1
caltech_icsd_168137,Li1.34Ti1.66O4,,Li1.34 Ti1.66 O4,6.03e-08,,,,,,,,,,,oxides,10.1016/j.ssi.2010.06.003,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=313.6446123,,,168137,,,duplicate DOI+formula; kept m0v from v1
caltech_icsd_168139,Li1.268Mg0.1Ti1.634O4,,Li1.268 Mg0.1 Ti1.634 O4,1.73e-08,,,,,,,,,,,oxides,10.1016/j.ssi.2010.06.003,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=322.9910545,,,168139,,,duplicate DOI+formula; kept 6du from v1
caltech_icsd_168141,Li1.2Mg0.2Ti1.6O4,,Li1.2 Mg0.2 Ti1.6 O4,4.24e-09,,,,,,,,,,,oxides,10.1016/j.ssi.2010.06.003,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=333.3596838,,,168141,,,duplicate DOI+formula; kept u0c from v1
caltech_icsd_168142,Li1.14Mg0.3Ti1.56O4,,Li1.14 Mg0.3 Ti1.56 O4,1.51e-09,,,,,,,,,,,oxides,10.1016/j.ssi.2010.06.003,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=342.9708111,,,168142,,,duplicate DOI+formula; kept xub from v1
caltech_icsd_168144,Li1.07Mg0.395Ti1.535O4,,Li1.07 Mg0.395 Ti1.535 O4,6.56e-10,,,,,,,,,,,oxides,10.1016/j.ssi.2010.06.003,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=353.2801133,,,168144,,,duplicate DOI+formula; kept jl4 from v1
caltech_icsd_168145,Li0.995Mg0.505Ti1.5O4,,Li0.995 Mg0.505 Ti1.5 O4,1.53e-11,,,,,,,,,,,oxides,10.1016/j.ssi.2010.06.003,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=402.7589257,,,168145,,,duplicate DOI+formula; kept jkq from v1
caltech_icsd_170956,Li2Mg2(MoO4)3,,Li2 Mg2 Mo3 O12,4.19e-13,,,,,,,,,,,molybdates,10.1039/b301189e,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=473.15,,,170956,,,duplicate DOI+formula; kept b56 from v1
caltech_icsd_180319,Li3PS4,,Li3 P1 S4,8.93e-07,,,,,,,,,,,thio_lisicon,10.1021/ja3110895,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=473,,,180319,,,duplicate DOI+formula; kept caltech_icsd_180318 from caltech
caltech_icsd_180629,Na0.1Li0.4La0.5Nb2O6,,Na0.1 Li0.4 La0.5 Nb2 O6,9.92e-06,,,,,,,,,,,perovskites,10.1134/s002016851103006x,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,180629,,,duplicate DOI+formula; kept ku9 from v1
caltech_icsd_180630,Na0.2Li0.3La0.5Nb2O6,,Na0.2 Li0.3 La0.5 Nb2 O6,1.11e-05,,,,,,,,,,,perovskites,10.1134/s002016851103006x,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,180630,,,duplicate DOI+formula; kept 9n0 from v1
caltech_icsd_180631,Na0.3Li0.2La0.5Nb2O6,,Na0.3 Li0.2 La0.5 Nb2 O6,1.18e-05,,,,,,,,,,,perovskites,10.1134/s002016851103006x,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,180631,,,duplicate DOI+formula; kept ozo from v1
caltech_icsd_180632,Na0.4Li0.1La0.5Nb2O6,,Na0.4 Li0.1 La0.5 Nb2 O6,1.21e-05,,,,,,,,,,,perovskites,10.1134/s002016851103006x,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,180632,,,duplicate DOI+formula; kept h5i from v1
caltech_icsd_180633,Na0.43Li0.07La0.5Nb2O6,,Na0.43 Li0.07 La0.5 Nb2 O6,1.23e-05,,,,,,,,,,,perovskites,10.1134/s002016851103006x,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,180633,,,duplicate DOI+formula; kept o9h from v1
caltech_icsd_180634,Na0.46Li0.04La0.5Nb2O6,,Na0.46 Li0.04 La0.5 Nb2 O6,5.91e-06,,,,,,,,,,,perovskites,10.1134/s002016851103006x,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,180634,,,duplicate DOI+formula; kept 4xq from v1
caltech_icsd_180635,Na0.48Li0.02La0.5Nb2O6,,Na0.48 Li0.02 La0.5 Nb2 O6,3.99e-06,,,,,,,,,,,perovskites,10.1134/s002016851103006x,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,180635,,,duplicate DOI+formula; kept 0ii from v1
caltech_icsd_183672,Li1Ti1.4Sn0.6P3O12,,Li1 Ti1.4 Sn0.6 P3 O12,2.28e-05,,,,,,,,,,,nasicon,10.1016/j.physb.2011.11.006,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,183672,,,duplicate DOI+formula; kept h7r from v1
caltech_icsd_183676,Li1Ti0.6Sn1.4P3O12,,Li1 Ti0.6 Sn1.4 P3 O12,9.42e-06,,,,,,,,,,,nasicon,10.1016/j.physb.2011.11.006,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,183676,,,duplicate DOI+formula; kept 9ky from v1
caltech_icsd_183677,Li1Ti0.4Sn1.6P3O12,,Li1 Ti0.4 Sn1.6 P3 O12,3.15e-06,,,,,,,,,,,nasicon,10.1016/j.physb.2011.11.006,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,183677,,,duplicate DOI+formula; kept 4ea from v1
caltech_icsd_183873,Li6.75La3Zr1.75Ta0.25O12,,Li6.75 La3 Zr1.75 Ta0.25 O12,0.00087,,,,,,,,,,,garnet,10.1016/j.jpowsour.2012.01.131,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,183873,,,duplicate DOI+formula; kept 7w5 from v1
caltech_icsd_183876,LiVPO4F,,Li1 V1 P1 O4 F1,8.1e-07,,,,,,,,,,,tavorite,10.1016/j.ssi.2013.04.002,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,183876,,,duplicate DOI+formula; kept 2t8 from v1
caltech_icsd_185218,LiCeB3H12Cl,,Li1 Ce1 B3 H12 Cl1,0.000103,,,,,,,,,,,argyrodites,10.1021/cm300792t,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,185218,,,duplicate DOI+formula; kept ga9 from v1
caltech_icsd_185602,BaLi6La2Ta2O12,,Ba1 Li6 La2 Ta2 O12,2.45e-05,,,,,,,,,,,garnet,10.1016/j.materresbull.2012.04.032,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,185602,,,duplicate DOI+formula; kept ner from v1
caltech_icsd_186450,Li0.5Ce0.5Mo1O4,,Li0.5 Ce0.5 Mo1 O4,1.3e-08,,,,,,,,,,,molybdates,10.1007/s12039-011-0068-5,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,186450,,,duplicate DOI+formula; kept xz4 from v1
caltech_icsd_186451,Li0.5Ce0.25Pr0.25Mo1O4,,Li0.5 Ce0.25 Pr0.25 Mo1 O4,1e-09,,,,,,,,,,,molybdates,10.1007/s12039-011-0068-5,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,186451,,,duplicate DOI+formula; kept hja from v1
caltech_icsd_186452,Li0.5Ce0.25Sm0.25Mo1O4,,Li0.5 Ce0.25 Sm0.25 Mo1 O4,1.8e-10,,,,,,,,,,,molybdates,10.1007/s12039-011-0068-5,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,186452,,,duplicate DOI+formula; kept 3nb from v1
caltech_icsd_188493,Li2PNO2,,Li2 P1 N1 O2,3.29e-08,,,,,,,,,,,lipon,10.1016/j.ssi.2012.12.013,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=353,,,188493,,,duplicate DOI+formula; kept cdk from v1
caltech_icsd_189530,Li5.5Nd3Zr2Al0.5O12,,Li5.5 Nd3 Zr2 Al0.5 O12,3.9e-05,,,,,,,,,,,garnet,10.1039/c3ta13252h,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,189530,,,duplicate DOI+formula; kept z2s from v1
caltech_icsd_191891,Li1.15Y0.15Zr1.85P3O12,,Li1.15 Y0.15 Zr1.85 P3 O12,0.00014,,,,,,,,,,,nasicon,10.1016/j.jpowsour.2013.03.175,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,191891,,,duplicate DOI+formula; kept lpx from v1
caltech_icsd_193755,Li10Sn(PS6)2,,Li10 Sn1 P2 S12,0.007,,,,,,,,,,,lgps,10.1021/ja407393y,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,193755,,,duplicate DOI+formula; kept 9lx from v1
caltech_icsd_193947,Li10.35Ge1.35P1.65S12,,Li10.35 Ge1.35 P1.65 S12,0.0144,,,,,,,,,,,lgps,10.1039/c4ta05231e,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,193947,,,duplicate DOI+formula; kept 824 from v1
caltech_icsd_195182,Li6.26La3Zr2Al0.24O12,,Li6.26 La3 Zr2 Al0.24 O12,0.00031,,,,,,,,,,,garnet,10.1016/j.ssi.2015.04.011,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,195182,,,duplicate DOI+formula; kept 72f from v1
caltech_icsd_200874,Li2HBrO,,Li2 H1 Br1 O1,1.2e-06,,,,,,,,,,,antiperovskite,10.1002/ange.201604554,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,200874,,,duplicate DOI+formula; kept hx7 from v1
caltech_icsd_200891,LiBO2,,Li1 B1 O2,2.07e-13,,,,,,,,,,,borates,10.1140/epjst/e2008-00753-4,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=509,,,200891,,,duplicate DOI+formula; kept n27 from v1
caltech_icsd_200984,K0.1Li0.9Sb1O3,,K0.1 Li0.9 Sb1 O3,1.36e-08,,,,,,,,,,,oxides,10.1016/0167-2738(81)90178-8,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,200984,,,duplicate DOI+formula; kept vy5 from v1
caltech_icsd_201935,LiZr2(PO4)3,,Li1 Zr2 P3 O12,1.15e-10,,,,,,,,,,,nasicon,10.1016/0025-5408(86)90194-7,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=337,,,201935,,,duplicate DOI+formula; kept ur9 from v1
caltech_icsd_202627,Li2CrCl4,,Li2 Cr1 Cl4,5.66e-13,,,,,,,,,,,halides,10.1016/0022-4596(88)90301-5,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=385,,,202627,,,duplicate DOI+formula; kept 4kt from v1
caltech_icsd_234585,Li6.025Si0.025P0.975S5Br1,,Li6.025 Si0.025 P0.975 S5 Br1,0.000878,,,,,,,,,,,argyrodites,10.1039/c7ta08581h,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,234585,,,duplicate DOI+formula; kept a8v from v1
caltech_icsd_234586,Li6.05Si0.05P0.95S5Br1,,Li6.05 Si0.05 P0.95 S5 Br1,0.000437,,,,,,,,,,,argyrodites,10.1039/c7ta08581h,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,234586,,,duplicate DOI+formula; kept 09w from v1
