ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID,removed_reason
lap,Li1.3Ti1.7Al0.3P3O12,,Li1.3 Ti1.7 Al0.3 P3 O12,0.00113,,,,,,,,,,,NASICON,10.1016/j.ssi.2012.03.045,1,data/database/obelix/processed/all-v1.csv,,,,close match: Yes；close match DOI: 10.1021/acs.chemmater.9b04419; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2012,,,,,,conflicting duplicate formula: log10 conductivity span 2.218 > 0.5
tt3,Li6PS5Cl,,Li6 P1 S5 Cl1,0.0013,,,,,,,,,,,argyrodites,10.1016/j.ssi.2012.06.008,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2012,,,,,,conflicting duplicate formula: log10 conductivity span 1.793 > 0.5
trv1_0001,Li3ClO,,Li3 Cl1 O1,8.5e-4,,,,,,,,,,,antiperovskite,10.1021/ja308741y,1,data/database/obelix/processed/all-v1.csv,,,,富锂反钙钛矿纯相; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2012,,,,,,conflicting duplicate formula: log10 conductivity span 1.469 > 0.5
3qz,Li7La3Zr2O12,,Li7 La3 Zr2 O12,0.00012,,,,,,,,,,,garnet,10.1039/c2jm31413d,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2012,,,,,,conflicting duplicate formula: log10 conductivity span 2.543 > 0.5
kh3,Li6.5La3Zr1.5Ta0.5O12,,Li6.5 La3 Zr1.5 Ta0.5 O12,0.00092,,,,,,,,,,,garnet,10.1039/c2jm31413d,1,data/database/obelix/processed/all-v1.csv,,,,close match: Yes；close match DOI: 10.2109/jcersj2.19094; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2012,,,,,,conflicting duplicate formula: log10 conductivity span 0.517 > 0.5
hcm,Li5La3Ta2O12,,Li5 La3 Ta2 O12,3.4e-05,,,,,,,,,,,garnet,10.1149/2.024205esl,1,data/database/obelix/processed/all-v1.csv,,,,close match: Yes；close match DOI: 10.1016/0167-577x(88)90011-0; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2012,,,,,,conflicting duplicate formula: log10 conductivity span 1.344 > 0.5
g5q,Li6.5La3Zr1.5Ta0.5O12,,Li6.5 La3 Zr1.5 Ta0.5 O12,0.00028,,,,,,,,,,,garnet,10.1149/2.024205esl,1,data/database/obelix/processed/all-v1.csv,,,,close match: Yes；close match DOI: 10.2109/jcersj2.19022; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2012,,,,,,conflicting duplicate formula: log10 conductivity span 0.517 > 0.5
2ha,Li0.33La0.56Ti1O3,,Li0.33 La0.56 Ti1 O3,0.000165,,,,,,,,,,,perovskites,10.1016/j.jallcom.2013.04.195,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013,,,,,,conflicting duplicate formula: log10 conductivity span 0.896 > 0.5
2uv,Li4SnSe4,,Li4 Sn1 Se4,2e-05,,,,,,,,,,,Chalcogenidotetrelates,10.1021/cm400541n,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013,,,,,,conflicting duplicate formula: log10 conductivity span 2.648 > 0.5
019,LiTi2(PO4)3,,Li1 Ti2 P3 O12,0.000161,,,,,,,,,,,NASICON,10.1021/ic400577v,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013,,,,,,conflicting duplicate formula: log10 conductivity span 2.624 > 0.5
yqu,Li1.2Ti1.8Al0.2P3O12,,Li1.2 Ti1.8 Al0.2 P3 O12,0.00482,,,,,,,,,,,NASICON,10.1021/ic400577v,1,data/database/obelix/processed/all-v1.csv,,,,"true formula for lattice params is  Li1.17(Ti1.83Al0.17)(PO4)3, IC at Li1.2; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013",,,,,,conflicting duplicate formula: log10 conductivity span 0.909 > 0.5
joc,Li3PS4,,Li3 P1 S4,2.6e-07,,,,,,,,,,,thio-LISICON,10.1021/ja3110895,1,data/database/obelix/processed/all-v1.csv,,,,phase: α-Li3PS4 (space group Pmn21); conductivity difference from nhq is phase-related; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013,,,,,,conflicting duplicate formula: log10 conductivity span 0.536 > 0.5
nhq,Li3PS4,,Li3 P1 S4,8.93e-07,,,,,,,,,,,thio-LISICON,10.1021/ja3110895,1,data/database/obelix/processed/all-v1.csv,,,,lattice parameters not matching cif; phase: β-Li3PS4 (space group Pnma); conductivity difference from joc is phase-related; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013,,,,,,conflicting duplicate formula: log10 conductivity span 0.536 > 0.5
yp3,LiTi2(PO4)3,,Li1 Ti2 P3 O12,6e-05,,,,,,,,,,,NASICON,10.1016/j.ssi.2014.07.018,1,data/database/obelix/processed/all-v1.csv,,,,composition should be corrected; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2014,,,,,,conflicting duplicate formula: log10 conductivity span 2.624 > 0.5
hyj,Li1.1Ti1.9Al0.1P3O12,,Li1.1 Ti1.9 Al0.1 P3 O12,0.00067,,,,,,,,,,,NASICON,10.1016/j.ssi.2014.07.018,1,data/database/obelix/processed/all-v1.csv,,,,composition should be corrected; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2014,,,,,,conflicting duplicate formula: log10 conductivity span 1.349 > 0.5
mg4,Li1.3Ti1.7Al0.3P3O12,,Li1.3 Ti1.7 Al0.3 P3 O12,0.0062,,,,,,,,,,,NASICON,10.1016/j.ssi.2014.07.018,1,data/database/obelix/processed/all-v1.csv,,,,composition should be corrected；close match: Yes；close match DOI: 10.1016/j.jallcom.2020.155878; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2014,,,,,,conflicting duplicate formula: log10 conductivity span 2.218 > 0.5
50s,Li1.4Ti1.6Al0.4P3O12,,Li1.4 Ti1.6 Al0.4 P3 O12,0.0033,,,,,,,,,,,NASICON,10.1016/j.ssi.2014.07.018,1,data/database/obelix/processed/all-v1.csv,,,,composition should be corrected; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2014,,,,,,conflicting duplicate formula: log10 conductivity span 1.162 > 0.5
pwy,Li1.2Ti1.8Cr0.2P3O12,,Li1.2 Ti1.8 Cr0.2 P3 O12,0.00043,,,,,,,,,,,NASICON,10.1016/j.ssi.2014.07.018,1,data/database/obelix/processed/all-v1.csv,,,,composition should be corrected; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2014,,,,,,conflicting duplicate formula: log10 conductivity span 1.373 > 0.5
y9l,Li1.3Ti1.7Cr0.3P3O12,,Li1.3 Ti1.7 Cr0.3 P3 O12,0.00029,,,,,,,,,,,NASICON,10.1016/j.ssi.2014.07.018,1,data/database/obelix/processed/all-v1.csv,,,,composition should be corrected; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2014,,,,,,conflicting duplicate formula: log10 conductivity span 0.917 > 0.5
kbp,Li1.2Ti1.8Fe0.2P3O12,,Li1.2 Ti1.8 Fe0.2 P3 O12,0.0014,,,,,,,,,,,NASICON,10.1016/j.ssi.2014.07.018,1,data/database/obelix/processed/all-v1.csv,,,,composition should be corrected; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2014,,,,,,conflicting duplicate formula: log10 conductivity span 0.891 > 0.5
b9u,Li1.3Ti1.7Fe0.3P3O12,,Li1.3 Ti1.7 Fe0.3 P3 O12,0.0023,,,,,,,,,,,NASICON,10.1016/j.ssi.2014.07.018,1,data/database/obelix/processed/all-v1.csv,,,,composition should be corrected; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2014,,,,,,conflicting duplicate formula: log10 conductivity span 0.971 > 0.5
ym6,Li1.3Ti1.7Al0.3P3O12,,Li1.3 Ti1.7 Al0.3 P3 O12,0.00121,,,,,,,,,,,NASICON,10.1016/j.ssi.2014.07.018|10.1016/j.ssi.2016.07.010,1,data/database/obelix/processed/all-v1.csv,,,,close match: Yes；close match DOI: 10.1016/j.ssi.2019.115192; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2014,,,,,,conflicting duplicate formula: log10 conductivity span 2.218 > 0.5
4p7,Li3ClO,,Li3 Cl1 O1,0.025,,,,,,,,,,,antiperovskite,10.1039/c3ta15087a,1,data/database/obelix/processed/all-v1.csv,,,,close match: Yes；close match DOI: mp-985585; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2014,,,,,,conflicting duplicate formula: log10 conductivity span 1.469 > 0.5
3sx,Li3.4Si0.4P0.6S4,,Li3.4 Si0.4 P0.6 S4,0.00421,,,,,,,,,,,LGPS,10.1039/c4fd00143e,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2014,,,,,,conflicting duplicate formula: log10 conductivity span 0.803 > 0.5
rr5,LiTi2(PO4)3,,Li1 Ti2 P3 O12,7.2e-05,,,,,,,,,,,NASICON,10.1007/s11164-013-1348-0,1,data/database/obelix/processed/all-v1.csv,,,,close match: Yes；close match DOI: 10.1039/b203652p; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2015,,,,,,conflicting duplicate formula: log10 conductivity span 2.624 > 0.5
rg6,Li1.4Ti1.6Al0.4P3O12,,Li1.4 Ti1.6 Al0.4 P3 O12,0.00338,,,,,,,,,,,NASICON,10.1016/j.jeurceramsoc.2014.11.023,1,data/database/obelix/processed/all-v1.csv,,,,refere D2 - 134; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2015,,,,,,conflicting duplicate formula: log10 conductivity span 1.162 > 0.5
z9y,Li1.2Ti1.8Al0.2P3O12,,Li1.2 Ti1.8 Al0.2 P3 O12,0.00338,,,,,,,,,,,NASICON,10.1016/j.jeurceramsoc.2014.11.023,1,data/database/obelix/processed/all-v1.csv,,,,close match: Yes；close match DOI: 10.1021/acs.chemmater.9b04419; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2015,,,,,,conflicting duplicate formula: log10 conductivity span 0.909 > 0.5
j8q,Li10Ge(PS6)2,,Li10 Ge1 P2 S12,0.0121,,,,,,,,,,,LGPS,10.1039/c4ta05231e|10.1021/acs.chemmater.7b00886,1,data/database/obelix/processed/all-v1.csv,,,,close match: Yes；close match DOI: 10.1039/c3cp51985f; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2015,,,,,,conflicting duplicate formula: log10 conductivity span 1.236 > 0.5
0iv,Li2PS3,,Li4 P2 S6,2.38e-07,,,,,,,,,,,thio-phosphate,10.1016/j.ssi.2015.10.015,1,data/database/obelix/processed/all-v1.csv,,,,close match: Yes；close match DOI: 10.1021/acs.chemmater.6b04175; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2016,,,,,,conflicting duplicate formula: log10 conductivity span 3.172 > 0.5
2ro,Li2PS3,,Li4 P2 S6,1.6e-10,,,,,,,,,,,thio-phosphate,10.1021/acs.chemmater.6b04175,1,data/database/obelix/processed/all-v1.csv,,,,could be deleted; glass ceramic; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2016,,,,,,conflicting duplicate formula: log10 conductivity span 3.172 > 0.5
oxc,Li1.4Ti1.6Al0.4P3O12,,Li1.4 Ti1.6 Al0.4 P3 O12,0.00563,,,,,,,,,,,NASICON,10.1039/c5ta08545d,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2016,,,,,,conflicting duplicate formula: log10 conductivity span 1.162 > 0.5
dbs,Li6.5La3Zr1.5Ta0.5O12,,Li6.5 La3 Zr1.5 Ta0.5 O12,0.000794,,,,,,,,,,,garnet,10.3389/fenrg.2016.00028,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2016,,,,,,conflicting duplicate formula: log10 conductivity span 0.517 > 0.5
nkr,Li10Ge(PS6)2,,Li10 Ge1 P2 S12,0.00143,,,,,,,,,,,LGPS,10.1016/j.ssi.2017.01.014,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,,conflicting duplicate formula: log10 conductivity span 1.236 > 0.5
0o6,Li1.2Sc0.2Ti1.8P3O12,,Li1.2 Sc0.2 Ti1.8 P3 O12,9.98e-05,,,,,,,,,,,NASICON,10.1021/acs.inorgchem.6b02274,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,,conflicting duplicate formula: log10 conductivity span 0.84 > 0.5
gz8,Li5La3Ta2O12,,Li5 La3 Ta2 O12,1.59e-05,,,,,,,,,,,garnet,10.1021/acs.inorgchem.7b00816,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,,conflicting duplicate formula: log10 conductivity span 1.344 > 0.5
122,Li6PS5Cl,,Li6 P1 S5 Cl1,0.00205,,,,,,,,,,,argyrodites,10.1021/jacs.7b06327,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,,conflicting duplicate formula: log10 conductivity span 1.793 > 0.5
6jf,Li6PS5Br,,Li6 P1 S5 Br1,0.00115,,,,,,,,,,,argyrodites,10.1021/jacs.7b06327,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,,conflicting duplicate formula: log10 conductivity span 1.937 > 0.5
ywe,Li6PS5I,,Li6 P1 S5 I1,1.3e-06,,,,,,,,,,,argyrodites,10.1021/jacs.7b06327,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,,conflicting duplicate formula: log10 conductivity span 2.242 > 0.5
ei3,Li3YCl6,,Li3 Y1 Cl6,0.000539,,,,,,,,,,,halides,10.1002/adma.201803075,1,data/database/obelix/processed/all-v1.csv,,,,appendix: diffraction data available；close match: Yes；close match DOI: 10.1021/acs.chemmater.0c04352; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,,conflicting duplicate formula: log10 conductivity span 0.948 > 0.5
5zv,Li4Zn(PO4)2,,Li4 Zn1 P2 O8,5.55e-18,,,,,,,,,,,phosphates,10.1021/acs.chemmater.7b05139,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,,conflicting duplicate formula: log10 conductivity span 7.256 > 0.5
gxz,Li4Zn(PO4)2,,Li4 Zn1 P2 O8,<1E-10,,,,,,,,,,,phosphates,10.1021/acs.chemmater.7b05139,1,data/database/obelix/processed/all-v1.csv,,,,"should be deleted, high T structure, refer the alpha phase; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018",,,,,,conflicting duplicate formula: log10 conductivity span 7.256 > 0.5
mtn,Li10Ge(PS6)2,,Li10 Ge1 P2 S12,0.0246,,,,,,,,,,,LGPS,10.1021/acs.chemmater.8b00266,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,,conflicting duplicate formula: log10 conductivity span 1.236 > 0.5
9lo,Li3PO4,,Li3 P1 O4,1.75e-13,,,,,,,,,,,LISICON,10.1021/acs.chemmater.8b01504,1,data/database/obelix/processed/all-v1.csv,,,,close match: Yes；close match DOI: icsd-77095; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,,conflicting duplicate formula: log10 conductivity span 4.62 > 0.5
rwr,Li8GeP4,,Li8 Ge1 P4,1.8e-05,,,,,,,,,,,phosphates,10.1021/acs.chemmater.8b02759,1,data/database/obelix/processed/all-v1.csv,,,,phase: α-Li8GeP4 (space group Pa-3); conductivity difference from 240 is phase-related; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,,conflicting duplicate formula: log10 conductivity span 0.679 > 0.5
240,Li8GeP4,,Li8 Ge1 P4,8.6e-05,,,,,,,,,,,phosphates,10.1021/acs.chemmater.8b02759,1,data/database/obelix/processed/all-v1.csv,,,,phase: β-Li8GeP4 (space group P-43n); conductivity difference from rwr is phase-related; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,,conflicting duplicate formula: log10 conductivity span 0.679 > 0.5
nig,Li6PS5Br,,Li6 P1 S5 Br1,0.00277,,,,,,,,,,,argyrodites,10.1021/acs.inorgchem.8b02443,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,,conflicting duplicate formula: log10 conductivity span 1.937 > 0.5
ldx,LiGe2(PO4)3,,Li1 Ge2 P3 O12,4.83e-09,,,,,,,,,,,NASICON,10.1021/acsami.8b00842,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,,conflicting duplicate formula: log10 conductivity span 1.838 > 0.5
5wz,Li6PS5I,,Li6 P1 S5 I1,1.26e-06,,,,,,,,,,,argyrodites,10.1021/jacs.8b10282,1,data/database/obelix/processed/all-v1.csv,,,,appendix: diffraction data available；close match: Yes；close match DOI: 10.1002/anie.200703900; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,,conflicting duplicate formula: log10 conductivity span 2.242 > 0.5
9zr,Li6PS5Br,,Li6 P1 S5 Br1,0.000701,,,,,,,,,,,argyrodites,10.1039/c7ta08581h,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,,conflicting duplicate formula: log10 conductivity span 1.937 > 0.5
v78,Li3YCl6,,Li3 Y1 Cl6,0.0000608,,,,,,,,,,,halides,10.1021/acs.nanolett.0c01156,1,data/database/obelix/processed/all-v1.csv,,,,Curator row 78; starting hcp value for In3+ substitution; original 0.0608 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2020,,,,,,conflicting duplicate formula: log10 conductivity span 0.948 > 0.5
er0,Li3ErCl6,,Li3 Er1 Cl6,0.00009,,,,,,,,,,,halides,10.1021/acsenergylett.9b02599,1,data/database/obelix/processed/all-v1.csv,,,,Human-verified Figure 1c extraction; curator row 25-1; phase I (trigonal); original 0.09 mS/cm at 25 C; synthesis_method=unknow; measured_temperature=25; amorphous=否; source_year=2020,,,,,,conflicting duplicate formula: log10 conductivity span 0.678 > 0.5
yz0,Li3YCl6,,Li3 Y1 Cl6,0.00007,,,,,,,,,,,halides,10.1021/acsenergylett.9b02599,1,data/database/obelix/processed/all-v1.csv,,,,Human-verified Figure 1d extraction; curator row 26-1; phase I (trigonal); original 0.07 mS/cm at 25 C; synthesis_method=unknow; measured_temperature=25; amorphous=否; source_year=2020,,,,,,conflicting duplicate formula: log10 conductivity span 0.948 > 0.5
v05,Li3ScCl6,,Li3 Sc1 Cl6,0.00302,,,,,,,,,,,halides,10.1021/jacs.0c00134,1,data/database/obelix/processed/all-v1.csv,,,,Curator row 5; high-temperature solid-state synthesis and annealing; monoclinic; original 3.02 mS/cm; synthesis_method=高温固相合成 + 退火; measured_temperature=RT; amorphous=否; source_year=2020,,,,,,conflicting duplicate formula: log10 conductivity span 0.647 > 0.5
zzr,Li10Ge(PS6)2,,Li10 Ge1 P2 S12,0.0076,,,,,,,,,,,LGPS,10.1021/jacs.0c10735,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2020,,,,,,conflicting duplicate formula: log10 conductivity span 1.236 > 0.5
v63,Li2ZrCl6,,Li2 Zr1 Cl6,0.0004,,,,,,,,,,,halides,10.1002/aenm.202003190,1,data/database/obelix/processed/all-v1.csv,,,,Curator row 63; mechanical milling; trigonal; original 0.4 mS/cm; synthesis_method=机械球磨; measured_temperature=RT; amorphous=否; source_year=2021,,,,,,conflicting duplicate formula: log10 conductivity span 1.908 > 0.5
mn3,Li4SnSe4,,Li4 Sn1 Se4,4.5e-08,,,,,,,,,,,Chalcogenidotetrelates,10.1021/acs.chemmater.0c04150,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2021,,,,,,conflicting duplicate formula: log10 conductivity span 2.648 > 0.5
v80,LiAlCl4,,Li1 Al1 Cl4,0.000029,,,,,,,,,,,halides,10.1021/acsmaterialslett.1c00055,1,data/database/obelix/processed/all-v1.csv,,,,Curator row 80; Flores ball-milling improvement; corrected DOI; original 0.029 mS/cm; synthesis_method=球磨; measured_temperature=RT; amorphous=否; source_year=2021,,,,,,conflicting duplicate formula: log10 conductivity span 1.462 > 0.5
v50,Li2ZrCl6,,Li2 Zr1 Cl6,0.00081,,,,,,,,,,,halides,10.1038/s41467-021-24697-2,1,data/database/obelix/processed/all-v1.csv,,,,Curator row 50; ball-milled and annealed; trigonal; corrected DOI; original 0.81 mS/cm; synthesis_method=球磨 + 退火; measured_temperature=RT; amorphous=否; source_year=2021,,,,,,conflicting duplicate formula: log10 conductivity span 1.908 > 0.5
trv1_0011,Li10Ge(PS6)2,,Li10 Ge1 P2 S12,1.2e-2,,,,,,,,,,,sulfide,10.1039/d1ta06338c,1,data/database/obelix/processed/all-v1.csv,,,,LGPS；实验值; synthesis_method=固相合成; measured_temperature=RT; amorphous=否; source_year=2021,,,,,,conflicting duplicate formula: log10 conductivity span 1.236 > 0.5
v33,Li3ScCl6,,Li3 Sc1 Cl6,0.00125,,,,,,,,,,,halides,10.1126/sciadv.abh1896,1,data/database/obelix/processed/all-v1.csv,,,,Curator row 33; NH4Cl-assisted wet-chemical synthesis; monoclinic; original 1.25 mS/cm; synthesis_method=NH4Cl辅助湿化学合成; measured_temperature=RT; amorphous=否; source_year=2021,,,,,,conflicting duplicate formula: log10 conductivity span 0.647 > 0.5
v61,Li3ErCl6,,Li3 Er1 Cl6,0.000407,,,,,,,,,,,halides,10.1126/sciadv.abh1896,1,data/database/obelix/processed/all-v1.csv,,,,Curator row 61; NH4Cl-assisted wet-chemical synthesis; trigonal; original 0.407 mS/cm; synthesis_method=NH4Cl辅助湿化学合成; measured_temperature=RT; amorphous=否; source_year=2021,,,,,,conflicting duplicate formula: log10 conductivity span 0.678 > 0.5
v65,Li3YCl6,,Li3 Y1 Cl6,0.000345,,,,,,,,,,,halides,10.1126/sciadv.abh1896,1,data/database/obelix/processed/all-v1.csv,,,,Curator row 65; NH4Cl-assisted wet-chemical synthesis at 500 C; original 0.345 mS/cm; synthesis_method=NH4Cl辅助湿化学合成（500°C）; measured_temperature=RT; amorphous=否; source_year=2021,,,,,,conflicting duplicate formula: log10 conductivity span 0.948 > 0.5
v60,Li3ErCl6,,Li3 Er1 Cl6,0.000429,,,,,,,,,,,halides,10.1021/acsami.1c25087,1,data/database/obelix/processed/all-v1.csv,,,,Curator row 60; mechanical milling; corrected DOI; original 0.429 mS/cm; synthesis_method=机械球磨; measured_temperature=RT; amorphous=否; source_year=2022,,,,,,conflicting duplicate formula: log10 conductivity span 0.678 > 0.5
trv1_0022,Li3YCl6,,Li3 Y1 Cl6,1.53e-4,,,,,,,,,,,halide,10.1007/s10008-023-05612-9,1,data/database/obelix/processed/all-v1.csv,,,,原始相；三方晶系; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2023,,,,,,conflicting duplicate formula: log10 conductivity span 0.948 > 0.5
v55,Li3ScCl6,,Li3 Sc1 Cl6,0.00068,,,,,,,,,,,halides,10.1016/j.cej.2022.140509,1,data/database/obelix/processed/all-v1.csv,,,,Curator row 55; undoped comparator; original 0.68 mS/cm at 25 C; synthesis_method=unknow; measured_temperature=25; amorphous=否; source_year=2023,,,,,,conflicting duplicate formula: log10 conductivity span 0.647 > 0.5
trv1_0033,Li2ZrCl6,,Li2 Zr1 Cl6,4.17e-4,,,,,,,,,,,halide,10.1002/aenm.202405760,1,data/database/obelix/processed/all-v1.csv,,,,未暴露样品；由30°C按Ea=0.37 eV外推至27°C; synthesis_method=机械化学球磨; measured_temperature=27（外推）; amorphous=unknow; source_year=2024,,,,,,conflicting duplicate formula: log10 conductivity span 1.908 > 0.5
trv1_0041,Li2ZrCl6,,Li2 Zr1 Cl6,2.94e-4,,,,,,,,,,,halide,10.1002/smll.202407418,1,data/database/obelix/processed/all-v1.csv,,,,由30°C按Ea=0.38 eV外推至27°C; synthesis_method=机械化学球磨; measured_temperature=27（外推）; amorphous=unknow; source_year=2024,,,,,,conflicting duplicate formula: log10 conductivity span 1.908 > 0.5
qtx,Li2ZrCl6,,Li2 Zr1 Cl6,0.00012,,,,,,,,,,,halides,10.1016/j.ensm.2024.103444,1,data/database/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; crystalline; original 0.12 mS/cm; Ea=0.43 eV; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2024,,,,,,conflicting duplicate formula: log10 conductivity span 1.908 > 0.5
nek,Li2ZrCl6,,Li2 Zr1 Cl6,0.000397,,,,,,,,,,,halides,10.1016/j.est.2024.111700,1,data/database/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; original 3.97e-4 S/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2024,,,,,,conflicting duplicate formula: log10 conductivity span 1.908 > 0.5
trv1_0049,Li3YCl6,,Li3 Y1 Cl6,2.6e-4,,,,,,,,,,,halide,10.1021/acsami.4c01352,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2024,,,,,,conflicting duplicate formula: log10 conductivity span 0.948 > 0.5
trv1_0061,Li2ZrCl6,,Li2 Zr1 Cl6,4.0e-4,,,,,,,,,,,halide,10.1002/smll.202505926,1,data/database/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；I与Br系列共用基准，已合并; synthesis_method=机械化学球磨（600 rpm，10 h）; measured_temperature=30; amorphous=否; source_year=2025,,,,,,conflicting duplicate formula: log10 conductivity span 1.908 > 0.5
trv1_0083,Li2ZrCl6,,Li2 Zr1 Cl6,1.50e-4,,,,,,,,,,,halide,10.1021/acs.jpcc.5c05412,1,data/database/obelix/processed/all-v1.csv,,,,纯相LZC；三方相; synthesis_method=机械化学球磨（1000 rpm，15 h）; measured_temperature=25; amorphous=否; source_year=2025,,,,,,conflicting duplicate formula: log10 conductivity span 1.908 > 0.5
trv1_0136,Li2ZrCl6,,Li2 Zr1 Cl6,1.0e-5,,,,,,,,,,,halide,10.1021/acsaem.6c01288,1,data/database/obelix/processed/all-v1.csv,,,,主值为σTOT；σbulk=1.0e-4 S/cm；基准材料; synthesis_method=unknow; measured_temperature=25; amorphous=否; source_year=2026,,,,,,conflicting duplicate formula: log10 conductivity span 1.908 > 0.5
