n_Li,χ⁻,χ⁺(excl Li⁺),r⁺(excl Li⁺) (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),nₕₒₛₜ cₐₜᵢₒₙ,ρ⁺(excl Li⁺) (C m⁻³),Φ⁺(excl Li⁺) (|Z| pm⁻¹),chi_range_x_r_avg,n_Li × r⁻ (pm)
0.0659340659340659,3.44,1.9124,36.73866666666667,138.2,42.692473118279565,0.2747252747252747,23604729790624.56,0.2012809270342724,259.93459340659336,9.112087912087906
0.0710382513661202,3.44,1.9036,37.908,138.2,44.01428571428571,0.273224043715847,23592276153212.848,0.2004629559378938,260.20750819672134,9.817486338797812
0.0957446808510638,3.44,1.9492,34.559999999999995,138.2,43.27941176470589,0.2659574468085106,23598025629199.477,0.2001432348791159,255.51287234042556,13.231914893617017
0.0555555555555555,3.44,2.0900000000000003,33.55,138.2,39.208333333333336,0.2777777777777778,23655920248417.51,0.2037099421266303,258.79883333333333,7.677777777777769
0.3,2.9133333333333336,0.0,0.0,170.66666666666666,67.5,0.0,0.0,0.0,147.187,51.199999999999996
0.75,3.04,0.0,0.0,146.0,67.5,0.0,0.0,0.0,179.4775,109.5
0.75,2.19,0.0,0.0,212.0,67.5,0.0,0.0,0.0,125.38625,159.0
0.75,3.04,0.0,0.0,146.0,67.5,0.0,0.0,0.0,179.4775,109.5
0.2608695652173913,3.44,1.2580000000000002,102.57238095238094,138.2,83.44199134199134,0.217391304347826,327263081278.80945,0.0441725863783451,285.6290372670807,36.052173913043475
0.2272727272727272,3.44,1.3,96.88,138.2,82.19,0.2272727272727272,336117547862.4076,0.0465028376158532,277.3426363636364,31.4090909090909
0.2608695652173913,3.44,1.23,101.05333333333331,138.2,82.75151515151515,0.217391304347826,267167911421.1679,0.042165149815695,278.08608695652174,36.052173913043475
0.2444444444444444,3.44,1.3090000000000002,97.6925,138.2,81.87738095238095,0.2222222222222222,310418126336.5227,0.0444562689884023,275.31363333333326,33.78222222222222
0.2444444444444444,3.44,1.286,98.43166666666666,138.2,82.22936507936508,0.2222222222222222,333277004930.9167,0.0455753135661661,293.6505703703704,33.78222222222222
0.6153846153846154,2.19,2.01,46.0,212.0,65.11111111111111,0.0769230769230769,1571666508793.5586,0.0869565217391304,133.47230769230768,130.46153846153848
0.6153846153846154,2.19,1.9,33.0,212.0,63.66666666666666,0.0769230769230769,4256886531984.5776,0.1212121212121212,132.2623076923077,130.46153846153848
0.4615384615384615,2.651666666666667,2.19,17.0,185.375,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,257.2819230769231,85.5576923076923
0.4615384615384615,2.676666666666667,2.19,17.0,183.5,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,255.39538461538464,84.6923076923077
0.4615384615384615,2.643333333333333,2.19,17.0,186.0,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,234.2492307692308,85.84615384615384
0.4615384615384615,2.6183333333333336,2.19,17.0,188.0,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,236.07692307692307,86.76923076923076
0.4615384615384615,2.668333333333333,2.19,17.0,184.125,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,256.0242307692308,84.98076923076923
0.4615384615384615,2.6308333333333334,2.19,17.0,187.0,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,235.16307692307691,86.3076923076923
0.4615384615384615,2.605833333333333,2.19,17.0,189.0,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,236.9907692307692,87.23076923076923
0.4615384615384615,2.643333333333333,2.19,17.0,186.0,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,234.2492307692308,85.84615384615384
0.4625719769673704,2.643333333333333,2.18275,17.4,186.0,60.36832740213522,0.0767754318618042,38055546429896.29,0.2897950089126559,234.1169481765835,86.0383877159309
0.4636015325670498,2.643333333333333,2.1755,17.799999999999997,186.0,60.45035460992907,0.0766283524904214,37188914124821.625,0.2854723707664884,233.98517241379307,86.22988505747126
0.4646271510516253,2.643333333333333,2.16825,18.200000000000003,186.0,60.53180212014135,0.0764818355640535,36322281819746.97,0.2811497326203209,233.8539005736138,86.4206500956023
0.4666666666666667,2.643333333333333,2.15375,19.0,186.0,60.69298245614035,0.0761904761904762,34589017209597.65,0.2725044563279857,233.5928571428572,86.8
0.4686907020872864,2.643333333333333,2.13925,19.8,186.0,60.85191637630662,0.0759013282732447,32855752599448.33,0.2638591800356506,233.33379506641364,87.17647058823528
0.4696969696969697,2.643333333333333,2.132,20.200000000000003,186.0,60.93055555555556,0.0757575757575757,31989120294373.67,0.2595365418894831,233.20500000000004,87.36363636363637
0.4706994328922495,2.643333333333333,2.12475,20.6,186.0,61.00865051903115,0.0756143667296786,31122487989299.016,0.2552139037433155,233.0766918714556,87.55009451795841
0.4756554307116105,2.643333333333333,2.0885,22.6,186.0,61.39115646258504,0.0749063670411985,26789326463925.72,0.2336007130124777,232.44235955056175,88.47191011235955
0.4814814814814814,2.643333333333333,2.045,25.0,186.0,61.833333333333336,0.074074074074074,21589532633477.76,0.2076648841354723,231.69666666666663,89.55555555555554
0.4615384615384615,2.676666666666667,2.19,17.0,183.5,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,255.39538461538464,84.6923076923077
0.4615384615384615,2.643333333333333,2.19,17.0,186.0,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,234.2492307692308,85.84615384615384
0.4615384615384615,2.642833333333334,2.19,17.0,186.23333333333332,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,234.46246153846155,85.95384615384614
0.4615384615384615,2.642333333333333,2.19,17.0,186.46666666666667,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,234.67569230769223,86.06153846153846
0.4615384615384615,2.641833333333334,2.19,17.0,186.7,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,234.8889230769231,86.16923076923077
0.4615384615384615,2.6413333333333333,2.19,17.0,186.9333333333333,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,235.10215384615387,86.27692307692305
0.4615384615384615,2.6398333333333333,2.19,17.0,187.63333333333333,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,235.74184615384613,86.6
0.4615384615384615,2.639333333333333,2.19,17.0,187.86666666666667,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,235.95507692307697,86.70769230769231
0.4615384615384615,2.643333333333333,2.19,17.0,186.0,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,234.2492307692308,85.84615384615384
0.4615384615384615,2.676666666666667,2.19,17.0,183.5,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,255.39538461538464,84.6923076923077
0.4615384615384615,2.5933333333333333,2.19,17.0,190.0,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,201.8584615384616,87.6923076923077
0.4615384615384615,2.5933333333333333,2.19,17.0,190.0,60.285714285714285,0.0769230769230769,38922178734970.95,0.2941176470588235,201.8584615384616,87.6923076923077
0.467680608365019,2.5933333333333333,2.163,21.35,190.0,61.04545454545454,0.0760456273764258,33319601901044.336,0.2630434782608695,201.4051711026616,88.85931558935361
0.4696969696969697,2.5933333333333333,2.154,22.800000000000004,190.0,61.29166666666666,0.0757575757575757,31452076289735.47,0.2526854219948849,201.2563636363637,89.24242424242425
0.4716981132075472,2.5933333333333333,2.145,24.25,190.0,61.53448275862069,0.0754716981132075,29584550678426.6,0.2423273657289002,201.10867924528304,89.62264150943396
0.4736842105263157,2.5933333333333333,2.136,25.7,190.0,61.773972602739725,0.075187969924812,27717025067117.727,0.2319693094629155,200.96210526315792,89.99999999999999
0.4852941176470588,2.5933333333333333,2.082,34.4,190.0,63.14473684210527,0.0735294117647058,16511871399264.514,0.1698209718670076,200.1052941176471,92.20588235294117
0.4890510948905109,2.5933333333333333,2.064,37.3,190.0,63.57792207792208,0.072992700729927,12776820176646.771,0.1491048593350383,199.8280291970803,92.91970802919707
0.4927536231884057,2.5933333333333333,2.046,40.2,190.0,64.0,0.072463768115942,9041768954029.035,0.128388746803069,199.5547826086957,93.62318840579708
0.6153846153846154,2.19,2.01,46.0,212.0,65.11111111111111,0.0769230769230769,1571666508793.5586,0.0869565217391304,133.47230769230768,130.46153846153848
0.6,3.3,0.0,0.0,159.6,67.5,0.0,0.0,0.0,256.6764,95.75999999999999
0.0627530364372469,3.44,1.39079754601227,83.95644171779139,138.2,81.32680412371134,0.3299595141700405,419122968729.5596,0.0478990791508294,285.02834817813766,8.672469635627522
0.4081632653061224,3.327,0.0,0.0,159.22125,67.5,0.0,0.0,0.0,277.61785714285713,64.98826530612244
0.4,3.2,0.0,0.0,167.1,67.5,0.0,0.0,0.0,230.8464,66.84
0.09,3.44,1.3883870967741934,80.3268817204301,138.2,77.44083333333333,0.31,500125419659.0885,0.0515226128587847,280.18497999999994,12.437999999999999
0.0788381742738589,3.44,1.2972222222222225,87.95601851851852,138.2,83.68498168498168,0.2987551867219917,385136257280.55566,0.0521116935327677,292.8625726141079,10.8954356846473
0.0127118644067796,3.44,1.3596385542168676,84.12048192771084,138.2,83.54069767441861,0.3516949152542373,442067217609.6627,0.0495023048958618,294.5216313559322,1.7567796610169404
0.0210084033613445,3.44,1.3560240963855423,84.37028112449798,138.2,83.41174242424242,0.3487394957983193,441277195234.9833,0.0492672873022561,293.67597058823526,2.9033613445378097
0.0311850311850311,3.44,1.3515060240963854,84.68253012048191,138.2,83.25856353591159,0.3451143451143451,440289667266.634,0.048973515310249,292.6386735966736,4.309771309771298
0.0509164969450101,3.44,1.3424698795180725,85.3070281124498,138.2,82.97626527050612,0.3380855397148676,438314611329.9356,0.0483859713262348,290.6274582484725,7.036659877800394
0.0604838709677419,3.44,1.3379518072289158,85.61927710843374,138.2,82.84591836734694,0.3346774193548387,437327083361.58624,0.0480921993342277,289.65226209677417,8.35887096774193
0.0674846625766871,3.44,1.382051282051282,81.48803418803419,138.2,79.04567901234569,0.3190184049079754,467297735825.1255,0.0514341699802358,283.72821676891607,9.326380368098157
0.0733197556008146,3.44,1.3838709677419354,81.24623655913979,138.2,78.65532286212915,0.3156822810590631,469872929665.42975,0.0516033120597186,282.9910183299389,10.132790224032577
0.0709812108559499,3.44,1.3913907284768212,80.24701986754967,138.2,77.90432432432432,0.3152400835073068,480514790303.5084,0.0523022833020844,282.68481419624214,9.809603340292275
0.6,3.2,0.0,0.0,167.1,67.5,0.0,0.0,0.0,264.0564,100.25999999999999
0.0555555555555555,3.44,1.42,78.99333333333333,138.2,77.07777777777777,0.2777777777777778,479307503684.0538,0.0630144440248354,289.8517777777777,7.677777777777769
0.1,3.44,1.343333333333333,87.86111111111113,138.2,82.77083333333334,0.3,385043788258.26605,0.0495166045340417,288.91055000000006,13.82
0.1,3.44,1.3716666666666668,87.06944444444446,138.2,82.17708333333334,0.3,407462551860.8885,0.0501970959204534,288.31917500000003,13.82
0.2916666666666667,3.44,1.1920000000000002,102.58,138.2,82.11666666666666,0.2083333333333333,169832268285.58978,0.0356431091090659,270.9895,40.30833333333333
0.2608695652173913,3.44,1.27,98.95333333333332,138.2,81.7969696969697,0.217391304347826,329560362152.5685,0.0445521915889261,276.9493478260869,36.052173913043475
0.2608695652173913,3.44,1.28,94.88666666666666,138.2,79.94848484848484,0.217391304347826,334301851876.2142,0.0451291328544136,271.4378260869565,36.052173913043475
0.2359550561797752,3.44,1.2495,100.40309523809525,138.2,83.55029036004646,0.2247191011235955,271511480485.10748,0.0435332330332452,288.21194221508824,32.60898876404493
0.2765957446808511,3.44,1.197,107.51857142857143,138.2,84.89937888198757,0.2127659574468085,260443397255.60983,0.04062041898636,285.8976291793313,38.225531914893615
0.2842105263157894,3.44,1.1865,108.94166666666663,138.2,85.13475177304964,0.2105263157894736,258229780609.7103,0.0400378561769829,285.46399999999994,39.27789473684209
0.2916666666666667,3.44,1.176,110.36476190476188,138.2,85.36031746031746,0.2083333333333333,256016163963.8108,0.0394552933676059,285.03940476190473,40.30833333333333
0.2272727272727272,3.44,1.2600000000000002,98.98,138.2,83.24,0.2272727272727272,273725097131.007,0.0441157958426222,278.5167272727272,31.4090909090909
0.2608695652173913,3.44,1.218,104.67238095238096,138.2,84.3965367965368,0.217391304347826,264870630547.40887,0.041785544605114,286.7931677018633,36.052173913043475
0.2735042735042735,3.44,1.2124,101.5,138.2,82.41228070175437,0.2136752136752137,201000116939.2149,0.0381849151291328,273.1125641025641,37.79829059829059
0.2672413793103448,3.44,1.2192000000000005,101.14,138.2,82.51785714285715,0.2155172413793103,211389399823.75668,0.0390321838024884,273.8446551724138,36.93275862068965
0.2857142857142857,3.44,1.1988,102.22,138.2,82.21186440677965,0.2100840336134453,180221551170.1315,0.0364903777824215,271.68529411764706,39.48571428571428
0.2842105263157894,3.44,1.2005,102.13,138.2,82.23617021276596,0.2105263157894736,182818871891.2669,0.0367021949507605,271.8610736842105,39.27789473684209
0.2796610169491525,3.44,1.2056,101.86,138.2,82.31034482758622,0.211864406779661,190610834054.67325,0.0373376464557772,272.39288135593216,38.649152542372875
0.2781316348195329,3.44,1.2073,101.77,138.2,82.33549783549782,0.2123142250530785,193208154775.80865,0.0375494636241161,272.57165605095537,38.43779193205945
0.2608695652173913,3.44,1.2260000000000002,100.78,138.2,82.62727272727273,0.217391304347826,221778682708.2984,0.0398794524758441,274.5894782608696,36.052173913043475
0.2272727272727272,3.44,1.2600000000000002,98.98,138.2,83.24,0.2272727272727272,273725097131.007,0.0441157958426222,278.5167272727272,31.4090909090909
0.2765957446808511,3.44,1.209,101.68,138.2,82.36086956521739,0.2127659574468085,195805475496.9441,0.037761280792455,272.75119148936164,38.225531914893615
0.259656652360515,3.449,1.2214285714285715,100.29047619047618,138.07375,82.73451327433628,0.2253218884120171,195495994927.4149,0.0365670501781405,333.70622317596565,35.851767703862656
0.2857142857142857,3.44,1.2086,102.02,138.2,82.12711864406778,0.2100840336134453,200100071100.63223,0.0370174680834249,271.58193277310926,39.48571428571428
0.2796610169491525,3.44,1.2252000000000005,101.46,138.2,82.13793103448276,0.211864406779661,230367873915.6747,0.0383918270577839,272.184406779661,38.649152542372875
0.2735042735042735,3.44,1.2418,100.9,138.2,82.14912280701755,0.2136752136752137,260635676730.7172,0.0397661860321428,272.79717948717945,37.79829059829059
0.2672413793103448,3.44,1.2584000000000002,100.34,138.2,82.16071428571429,0.2155172413793103,290903479545.75964,0.0411405450065018,273.42051724137934,36.93275862068965
0.2765957446808511,3.44,1.2335,101.18,138.2,82.14347826086956,0.2127659574468085,245501775323.19595,0.0390790065449633,272.4894893617021,38.225531914893615
0.2842105263157894,3.44,1.2112500000000002,102.03,138.2,82.1936170212766,0.2105263157894736,194439487730.94183,0.0370396292555861,271.8092842105263,39.27789473684209
0.2765957446808511,3.44,1.2305,101.48,138.2,82.27391304347826,0.2127659574468085,219046707176.29388,0.0384361494021062,272.64651063829785,38.225531914893615
0.2272727272727272,3.44,1.42,101.78,138.2,84.64,0.2272727272727272,215131736344.2541,0.0414460780699296,280.08218181818177,31.4090909090909
0.2608695652173913,3.44,1.39,103.85333333333332,138.2,84.02424242424242,0.217391304347826,208574550634.41504,0.0394954320430024,279.6017391304348,36.052173913043475
0.2272727272727272,3.44,1.48,95.38,138.2,81.44,0.2272727272727272,395005362726.2432,0.0484636219295787,276.504,31.4090909090909
0.2608695652173913,3.44,1.45,97.45333333333332,138.2,81.11515151515151,0.217391304347826,388448177016.4042,0.0465129759026516,276.13739130434783,36.052173913043475
0.2608695652173913,3.44,1.28,94.88666666666666,138.2,79.94848484848484,0.217391304347826,334301851876.2142,0.0451291328544136,271.4378260869565,36.052173913043475
0.2608695652173913,3.44,1.27,98.95333333333332,138.2,81.7969696969697,0.217391304347826,329560362152.5685,0.0445521915889261,276.9493478260869,36.052173913043475
0.2608695652173913,3.44,1.24,96.98666666666664,138.2,80.90303030303029,0.217391304347826,271909401144.8136,0.0427420910811826,272.56086956521733,36.052173913043475
0.2608695652173913,3.44,1.218,104.67238095238096,138.2,84.3965367965368,0.217391304347826,264870630547.40887,0.041785544605114,286.7931677018633,36.052173913043475
0.2633832976445396,3.44,1.2239423076923075,100.2980769230769,138.2,82.52643171806167,0.2226980728051391,203047781732.5227,0.0374077209741786,273.39976445396144,36.39957173447537
0.2633832976445396,3.44,1.21625,99.98076923076924,138.2,82.38105726872247,0.2226980728051391,220392690513.3431,0.0377853745628414,273.225931477516,36.39957173447537
0.2842105263157894,3.44,1.2005,102.13,138.2,82.23617021276596,0.2105263157894736,182818871891.2669,0.0367021949507605,271.8610736842105,39.27789473684209
0.2916666666666667,3.44,1.1920000000000002,102.58,138.2,82.11666666666666,0.2083333333333333,169832268285.58978,0.0356431091090659,270.9895,40.30833333333333
0.2608695652173913,3.44,1.218,104.67238095238096,138.2,84.3965367965368,0.217391304347826,264870630547.40887,0.041785544605114,286.7931677018633,36.052173913043475
0.2391304347826087,3.44,1.2518181818181815,93.05909090909093,138.2,80.27954545454546,0.2391304347826087,268538741238.44217,0.0393001323569402,271.8273260869565,33.04782608695652
0.2663829787234043,3.44,1.2111450381679392,100.0,138.2,82.30869565217391,0.2229787234042553,215171469252.59705,0.0369815101360491,272.6883829787234,36.81412765957447
0.2608695652173913,3.44,1.2620000000000002,100.1,138.2,82.31818181818181,0.217391304347826,275298101007.68665,0.0417863288132702,274.2258260869565,36.052173913043475
0.2342342342342342,3.44,1.2924,97.524,138.2,82.21764705882353,0.2252252252252252,323953658491.4634,0.0455595358553366,276.6968108108108,32.37117117117116
0.2410714285714286,3.44,1.2848000000000002,98.168,138.2,82.24423076923075,0.2232142857142857,311789769120.5192,0.04461623409482,276.06251785714284,33.31607142857143
0.2444444444444444,3.44,1.281,98.49,138.2,82.25714285714285,0.2222222222222222,305707824435.04706,0.0441445832145617,275.7496,33.78222222222222
0.2608695652173913,3.44,1.224,102.86285714285714,138.2,83.57402597402597,0.217391304347826,266019270984.2884,0.0419753472104045,285.79006211180115,36.052173913043475
0.2608695652173913,3.44,1.23,101.05333333333331,138.2,82.75151515151515,0.217391304347826,267167911421.1679,0.042165149815695,278.08608695652174,36.052173913043475
0.2608695652173913,3.44,1.218,104.67238095238096,138.2,84.3965367965368,0.217391304347826,264870630547.40887,0.041785544605114,286.7931677018633,36.052173913043475
0.2608695652173913,3.44,1.24,96.98666666666664,138.2,80.90303030303029,0.217391304347826,271909401144.8136,0.0427420910811826,272.56086956521733,36.052173913043475
0.2608695652173913,3.44,1.218,104.67238095238096,138.2,84.3965367965368,0.217391304347826,264870630547.40887,0.041785544605114,286.7931677018633,36.052173913043475
0.2711864406779661,3.44,1.208076923076923,100.41346153846152,138.2,82.25431034482757,0.2203389830508474,207905571661.73047,0.0367670227919812,272.32512711864405,37.47796610169491
0.2272727272727272,3.44,1.2600000000000002,98.98,138.2,83.24,0.2272727272727272,273725097131.007,0.0441157958426222,278.5167272727272,31.4090909090909
0.2376681614349775,3.44,1.2501000000000002,100.1674,138.2,83.35796116504854,0.2242152466367712,258950987931.5724,0.0427707647295179,277.6586556053812,32.84573991031389
0.2576419213973799,3.44,1.2303000000000002,102.5422,138.2,83.57440366972477,0.2183406113537118,229402769532.70337,0.0400807025033092,276.0099589519651,35.6061135371179
0.264069264069264,3.44,1.2236999999999998,103.3338,138.2,83.64135135135135,0.2164502164502164,219553363399.74704,0.039184015094573,275.479425974026,36.49437229437228
0.2916666666666667,3.44,1.1920000000000002,102.58,138.2,82.11666666666666,0.2083333333333333,169832268285.58978,0.0356431091090659,270.9895,40.30833333333333
0.2272727272727272,3.44,1.3,96.88,138.2,82.19,0.2272727272727272,336117547862.4076,0.0465028376158532,277.3426363636364,31.4090909090909
0.2277904328018223,3.44,1.2962,97.202,138.2,82.351,0.2277904328018223,330035603176.9355,0.0460311867355949,277.3804100227791,31.48063781321184
0.22883295194508,3.44,1.2886000000000002,97.846,138.2,82.673,0.22883295194508,317871713805.9913,0.0450878849750783,277.45647597254,31.62471395881005
0.2293577981651376,3.4399999999999995,1.2848000000000002,98.168,138.2,82.83399999999999,0.2293577981651376,311789769120.5192,0.04461623409482,277.4947706422018,31.697247706422015
0.2298850574712643,3.44,1.281,98.49,138.2,82.99499999999999,0.2298850574712643,305707824435.04706,0.0441445832145617,277.5332413793103,31.770114942528725
0.2391304347826087,3.44,1.2481818181818185,98.2090909090909,138.2,82.85454545454546,0.2391304347826087,218826655510.8923,0.037406996604572,274.8568695652174,33.04782608695652
0.2857142857142857,3.44,1.2208,101.86,138.2,82.0593220338983,0.2100840336134453,192349577729.65512,0.0369251603911172,271.49924369747896,39.48571428571428
0.2796610169491525,3.44,1.2496000000000005,101.14,138.2,82.0,0.211864406779661,214866887173.7205,0.0382072116731685,272.01762711864404,38.649152542372875
0.2608695652173913,3.44,1.336,98.98,138.2,81.80909090909091,0.217391304347826,282418815505.9165,0.0420533655193223,273.62686956521736,36.052173913043475
0.2916666666666667,3.44,1.1800000000000002,100.18,138.2,81.11666666666666,0.2083333333333333,204829942300.2331,0.0373525108184676,269.75949999999995,40.30833333333333
0.2796610169491525,3.44,1.2086,101.28458333333332,138.2,82.06232040229887,0.211864406779661,192154400921.27094,0.0374888748773467,272.0929819915254,38.649152542372875
0.2796610169491525,3.44,1.2116,100.70916666666668,138.2,81.81429597701148,0.211864406779661,193697967787.86868,0.0376401032989162,271.7930826271186,38.649152542372875
0.2796610169491525,3.44,1.2175999999999998,99.55833333333334,138.2,81.31824712643679,0.211864406779661,196785101521.06412,0.0379425601420552,271.193283898305,38.649152542372875
0.2736212056434374,3.4399999999999995,1.207302504816956,100.51782273603084,138.2,82.28537532355479,0.2218896964514749,206071597510.664,0.0367128843679487,271.81448696023944,37.81445061992304
0.2272727272727272,3.44,1.2600000000000002,98.98,138.2,83.24,0.2272727272727272,273725097131.007,0.0441157958426222,278.5167272727272,31.4090909090909
0.2272727272727272,3.44,1.42,101.78,138.2,84.64,0.2272727272727272,215131736344.2541,0.0414460780699296,280.08218181818177,31.4090909090909
0.2842105263157894,3.44,1.2055000000000002,101.8675,138.2,82.12446808510639,0.2105263157894736,190617928232.692,0.0370005751724143,271.72512631578945,39.27789473684209
0.2765957446808511,3.44,1.243,101.71,138.2,82.37391304347825,0.2127659574468085,244888377580.3261,0.0394280744119787,272.76689361702125,38.225531914893615
0.2765957446808511,3.44,1.209,101.68,138.2,82.36086956521739,0.2127659574468085,195805475496.9441,0.037761280792455,272.75119148936164,38.225531914893615
0.2796610169491525,3.44,1.2056,101.86,138.2,82.31034482758622,0.211864406779661,190610834054.67325,0.0373376464557772,272.39288135593216,38.649152542372875
0.2857142857142857,3.44,1.1988,102.22,138.2,82.21186440677965,0.2100840336134453,180221551170.1315,0.0364903777824215,271.68529411764706,39.48571428571428
0.2608695652173913,3.44,1.2260000000000002,100.78,138.2,82.62727272727273,0.217391304347826,221778682708.2984,0.0398794524758441,274.5894782608696,36.052173913043475
0.2272727272727272,3.44,1.48,95.38,138.2,81.44,0.2272727272727272,395005362726.2432,0.0484636219295787,276.504,31.4090909090909
0.2765957446808511,3.44,1.209,101.68,138.2,82.36086956521739,0.2127659574468085,195805475496.9441,0.037761280792455,272.75119148936164,38.225531914893615
0.2765957446808511,3.44,1.2086,101.87461904761903,138.2,82.44548654244306,0.2127659574468085,197960072888.8996,0.0378565853989185,282.8354848024316,38.225531914893615
0.2765957446808511,3.44,1.2082000000000002,102.06923809523808,138.2,82.53010351966873,0.2127659574468085,200114670280.85516,0.037951890005382,282.94107598784194,38.225531914893615
0.2765957446808511,3.44,1.2074,102.45847619047618,138.2,82.69933747412007,0.2127659574468085,204423865064.76617,0.038142499218309,283.1522583586625,38.225531914893615
0.2765957446808511,3.44,1.2066,102.84771428571428,138.2,82.86857142857143,0.2127659574468085,208733059848.67725,0.038333108431236,283.3634407294833,38.225531914893615
0.28,3.44,1.2600000000000002,98.98,138.2,80.61666666666666,0.2,273725097131.007,0.0441157958426222,271.9776,38.696
0.4444444444444444,2.5725,1.96,69.0,187.5,67.8,0.1111111111111111,465678965568.46185,0.0579710144927536,193.6,83.33333333333333
0.4444444444444444,2.565,1.96,69.0,191.0,67.8,0.1111111111111111,465678965568.46185,0.0579710144927536,196.0888888888889,84.88888888888889
0.4444444444444444,2.55,1.9975,51.75,198.0,64.35,0.1111111111111111,1295169622987.2844,0.0797101449275362,194.2875,88.0
0.4444444444444444,2.55,1.985,57.5,198.0,65.5,0.1111111111111111,1018672737181.0104,0.072463768115942,195.29055555555556,88.0
0.4444444444444444,2.5725,2.01,46.0,187.5,63.2,0.1111111111111111,1571666508793.5586,0.0869565217391304,189.51111111111112,83.33333333333333
0.4444444444444444,2.565,2.01,46.0,191.0,63.2,0.1111111111111111,1571666508793.5586,0.0869565217391304,192.0,84.88888888888889
0.4444444444444444,2.55,2.01,46.0,198.0,63.2,0.1111111111111111,1571666508793.5586,0.0869565217391304,193.28444444444443,88.0
0.4,2.58,2.13,26.666666666666668,184.0,58.07692307692308,0.12,26472007992911.816,0.2250639386189258,189.632,73.60000000000001
0.4001600640256102,2.58,2.1248829431438123,29.140468227424744,184.0,58.67051578137029,0.1196478591436574,26433221212168.305,0.2223267669726026,190.1643857543017,73.62945178071229
0.4001600640256102,2.58,2.1193645484949832,31.678929765886284,184.0,59.25481139337951,0.1196478591436574,26311155697364.195,0.2191276976109623,190.6503401360544,73.62945178071229
