group_id,pair_id,化学式_a,化学式_b,电导率_a,电导率_b,电导率变化值,温度,合成方法,family,doi,absolute_change,absolute_threshold,log10_ratio_B_over_A,trend_label,trend_class,pair_weight_group_equal,delta_entropy_c_l,delta_log10_rho_plus_incl_li,delta_field_x_r_diff,delta_n_Li,delta_log_rho_ratio,delta_r_all_pm,delta_ir_mean_square_all,delta_atwt_geometric_mean_all,delta_chi_all,delta_chi_plus_excl_minus_chi_minus,delta_phi_plus_excl_li,delta_r_plus_incl_minus_r_minus,delta_chi_plus_incl_minus_chi_minus,delta_chi_range_x_r_avg,delta_r_plus_incl_li_pm,delta_rho_plus_excl_li_c_m3,delta_r_plus_excl_minus_r_minus,delta_n_li_x_r_minus_pm,mean_entropy_c_l,mean_log10_rho_plus_incl_li,mean_log10_phi_plus_incl_li,mean_field_x_r_diff,mean_n_Li,mean_r_all_pm,mean_atwt_geometric_mean_all,abs_delta_entropy_c_l,abs_delta_log10_rho_plus_incl_li,abs_delta_log10_phi_plus_incl_li,abs_delta_field_x_r_diff,composition_L1_distance,a_r_all_pm,a_chi_plus_excl_minus_chi_minus,a_chi_all,a_phi_plus_excl_li,a_field_x_r_diff,a_r_plus_incl_minus_r_minus,a_chi_plus_incl_minus_chi_minus,a_chi_range_x_r_avg,a_r_plus_incl_li_pm,a_rho_plus_excl_li_c_m3,a_r_plus_excl_minus_r_minus,a_n_li_x_r_minus_pm,b_r_all_pm,b_chi_plus_excl_minus_chi_minus,b_chi_all,b_phi_plus_excl_li,b_field_x_r_diff,b_r_plus_incl_minus_r_minus,b_chi_plus_incl_minus_chi_minus,b_chi_range_x_r_avg,b_r_plus_incl_li_pm,b_rho_plus_excl_li_c_m3,b_r_plus_excl_minus_r_minus,b_n_li_x_r_minus_pm
trgrp_0019,trpair_000057,LiTaO0.34S0.66Cl4,LiTaO0.80S0.20Cl4,~1.2e-3,~6.0e-3,0.0048000000000000004,RT,unknow,oxyhalides,10.1002/smll.74036,0.0048000000000000004,0.0001,0.6989700043360189,increase,1,0.047619047619047616,0.0,0.0,0.18387851851851966,0.0,-0.07024778490001338,-3.009714285714267,-969.7299428571423,-1.5087058227734431,0.05651428571428596,-0.07912000000000052,0.0,4.213600000000014,-0.07912000000000052,-7.40389714285709,0.0,0.0,4.213600000000014,-0.6019428571428591,0.0,11.54805359510553,-1.3601223093021744,-4.71866421900161,0.14285714285714285,145.48485714285712,33.029490456212955,0.0,0.0,0.0,0.18387851851851966,0.13142857142857145,146.98971428571426,-1.60248,2.5703428571428573,0.07246376811594203,-4.81060347826087,-110.2356,-1.86248,361.59469714285706,68.25,582098706960.5773,-109.4856,25.497942857142856,143.98,-1.6816000000000004,2.6268571428571432,0.07246376811594203,-4.626724959742351,-106.02199999999999,-1.9416000000000004,354.19079999999997,68.25,582098706960.5773,-105.27199999999999,24.895999999999997
trgrp_0019,trpair_000058,LiTaO0.34S0.66Cl4,LiTaO0.83S0.17Cl4,~1.2e-3,~7.0e-3,0.0058000000000000005,RT,unknow,oxyhalides,10.1002/smll.74036,0.0058000000000000005,0.0001,0.765916793966632,increase,1,0.047619047619047616,0.0,0.0,0.1958705958132052,0.0,-0.07445736730595476,-3.2059999999999604,-1032.9732000000004,-1.6047260917406234,0.06020000000000003,-0.08428000000000058,0.0,4.488400000000013,-0.08428000000000058,-7.886759999999867,0.0,0.0,4.488400000000013,-0.6412000000000013,0.0,11.54805359510553,-1.3601223093021744,-4.712668180354267,0.14285714285714285,145.38671428571428,32.981480321729364,0.0,0.0,0.0,0.1958705958132052,0.13999999999999999,146.98971428571426,-1.60248,2.5703428571428573,0.07246376811594203,-4.81060347826087,-110.2356,-1.86248,361.59469714285706,68.25,582098706960.5773,-109.4856,25.497942857142856,143.7837142857143,-1.6867600000000005,2.6305428571428573,0.07246376811594203,-4.614732882447665,-105.74719999999999,-1.9467600000000005,353.7079371428572,68.25,582098706960.5773,-104.99719999999999,24.856742857142855
trgrp_0019,trpair_000059,LiTaO0.34S0.66Cl4,LiTaOCl4,~1.2e-3,~1.0e-2,0.0088,RT,unknow,oxyhalides,10.1002/smll.74036,0.0088,0.0001,0.9208187539523752,increase,1,0.047619047619047616,0.0,0.0,0.2638257004830926,0.0,-0.09757034244710061,-4.318285714285679,-1391.3516571428554,-2.143469949564313,0.08108571428571443,-0.11352000000000029,0.0,6.045600000000007,-0.11352000000000029,-10.622982857142745,0.0,0.0,6.045600000000007,-0.8636571428571429,0.0,11.54805359510553,-1.3601223093021744,-4.678690628019324,0.14285714285714285,144.83057142857143,32.71210839281753,0.0,0.0,0.0,0.2638257004830926,0.18857142857142856,146.98971428571426,-1.60248,2.5703428571428573,0.07246376811594203,-4.81060347826087,-110.2356,-1.86248,361.59469714285706,68.25,582098706960.5773,-109.4856,25.497942857142856,142.67142857142858,-1.7160000000000002,2.6514285714285717,0.07246376811594203,-4.546777777777778,-104.19,-1.9760000000000002,350.9717142857143,68.25,582098706960.5773,-103.44,24.634285714285713
trgrp_0019,trpair_000060,LiTaO0.5S0.5Cl4,LiTaO0.67S0.33Cl4,1.89e-3,~3.5e-3,0.00161,RT,unknow,oxyhalides,10.1002/smll.74036,0.00161,0.0001,0.2676062401770315,increase,1,0.047619047619047616,0.0,0.0,0.0679551046698883,0.0,-0.025776623581898805,-1.1122857142857185,-358.3784571428623,-0.5566933828690637,0.020885714285714396,-0.029240000000000155,0.0,1.557200000000023,-0.029240000000000155,-2.7362228571428773,0.0,0.0,1.557200000000023,-0.22245714285714868,0.0,11.54805359510553,-1.3601223093021744,-4.712668180354267,0.14285714285714285,145.38671428571428,32.972893937837426,0.0,0.0,0.0,0.0679551046698883,0.04857142857142858,145.94285714285715,-1.63,2.5900000000000003,0.07246376811594203,-4.7466457326892115,-108.77000000000001,-1.89,359.0194285714286,68.25,582098706960.5773,-108.02000000000001,25.28857142857143,144.83057142857143,-1.65924,2.6108857142857147,0.07246376811594203,-4.678690628019323,-107.21279999999999,-1.91924,356.2832057142857,68.25,582098706960.5773,-106.46279999999999,25.06611428571428
trgrp_0019,trpair_000061,LiTaO0.5S0.5Cl4,LiTaO0.75S0.25Cl4,1.89e-3,~5.0e-3,0.00311,RT,unknow,oxyhalides,10.1002/smll.74036,0.00311,0.0001,0.4225082001627747,increase,1,0.047619047619047616,0.0,0.0,0.0999339774557173,0.0,-0.03739697856987445,-1.6357142857143003,-527.0271428571468,-0.8154321743696258,0.03071428571428525,-0.04300000000000015,0.0,2.2900000000000205,-0.04300000000000015,-4.023857142857196,0.0,0.0,2.2900000000000205,-0.32714285714286007,0.0,11.54805359510553,-1.3601223093021744,-4.696678743961353,0.14285714285714285,145.125,32.84352454208714,0.0,0.0,0.0,0.0999339774557173,0.07142857142857142,145.94285714285715,-1.63,2.5900000000000003,0.07246376811594203,-4.7466457326892115,-108.77000000000001,-1.89,359.0194285714286,68.25,582098706960.5773,-108.02000000000001,25.28857142857143,144.30714285714285,-1.673,2.6207142857142856,0.07246376811594203,-4.646711755233494,-106.47999999999999,-1.933,354.9955714285714,68.25,582098706960.5773,-105.72999999999999,24.96142857142857
trgrp_0019,trpair_000062,LiTaO0.5S0.5Cl4,LiTaO0.80S0.20Cl4,1.89e-3,~6.0e-3,0.00411,RT,unknow,oxyhalides,10.1002/smll.74036,0.00411,0.0001,0.5016894462103996,increase,1,0.047619047619047616,0.0,0.0,0.11992077294686077,0.0,-0.04450491240160703,-1.9628571428571604,-632.4325714285769,-0.9761030844457181,0.03685714285714292,-0.051600000000000534,0.0,2.748000000000019,-0.051600000000000534,-4.828628571428624,0.0,0.0,2.748000000000019,-0.3925714285714328,0.0,11.54805359510553,-1.3601223093021744,-4.686685346215781,0.14285714285714285,144.96142857142857,32.7631890870491,0.0,0.0,0.0,0.11992077294686077,0.08571428571428572,145.94285714285715,-1.63,2.5900000000000003,0.07246376811594203,-4.7466457326892115,-108.77000000000001,-1.89,359.0194285714286,68.25,582098706960.5773,-108.02000000000001,25.28857142857143,143.98,-1.6816000000000004,2.6268571428571432,0.07246376811594203,-4.626724959742351,-106.02199999999999,-1.9416000000000004,354.19079999999997,68.25,582098706960.5773,-105.27199999999999,24.895999999999997
trgrp_0019,trpair_000063,LiTaO0.5S0.5Cl4,LiTaO0.83S0.17Cl4,1.89e-3,~7.0e-3,0.00511,RT,unknow,oxyhalides,10.1002/smll.74036,0.00511,0.0001,0.5686362358410126,increase,1,0.047619047619047616,0.0,0.0,0.1319128502415463,0.0,-0.048714494807548414,-2.1591428571428537,-695.675828571435,-1.0721233534128984,0.04054285714285699,-0.05676000000000059,0.0,3.022800000000018,-0.05676000000000059,-5.311491428571401,0.0,0.0,3.022800000000018,-0.431828571428575,0.0,11.54805359510553,-1.3601223093021744,-4.680689307568438,0.14285714285714285,144.86328571428572,32.71517895256551,0.0,0.0,0.0,0.1319128502415463,0.09428571428571428,145.94285714285715,-1.63,2.5900000000000003,0.07246376811594203,-4.7466457326892115,-108.77000000000001,-1.89,359.0194285714286,68.25,582098706960.5773,-108.02000000000001,25.28857142857143,143.7837142857143,-1.6867600000000005,2.6305428571428573,0.07246376811594203,-4.614732882447665,-105.74719999999999,-1.9467600000000005,353.7079371428572,68.25,582098706960.5773,-104.99719999999999,24.856742857142855
trgrp_0019,trpair_000064,LiTaO0.5S0.5Cl4,LiTaOCl4,1.89e-3,~1.0e-2,0.008110000000000001,RT,unknow,oxyhalides,10.1002/smll.74036,0.008110000000000001,0.0001,0.7235381958267559,increase,1,0.047619047619047616,0.0,0.0,0.19986795491143372,0.0,-0.07182746994869427,-3.2714285714285722,-1054.05428571429,-1.610867211236588,0.06142857142857139,-0.0860000000000003,0.0,4.5800000000000125,-0.0860000000000003,-8.047714285714278,0.0,0.0,4.5800000000000125,-0.6542857142857166,0.0,11.54805359510553,-1.3601223093021744,-4.646711755233495,0.14285714285714285,144.30714285714288,32.44580702365366,0.0,0.0,0.0,0.19986795491143372,0.14285714285714285,145.94285714285715,-1.63,2.5900000000000003,0.07246376811594203,-4.7466457326892115,-108.77000000000001,-1.89,359.0194285714286,68.25,582098706960.5773,-108.02000000000001,25.28857142857143,142.67142857142858,-1.7160000000000002,2.6514285714285717,0.07246376811594203,-4.546777777777778,-104.19,-1.9760000000000002,350.9717142857143,68.25,582098706960.5773,-103.44,24.634285714285713
trgrp_0019,trpair_000065,LiTaO0.67S0.33Cl4,LiTaO0.75S0.25Cl4,~3.5e-3,~5.0e-3,0.0015,RT,unknow,oxyhalides,10.1002/smll.74036,0.0015,0.0001,0.15490195998574316,increase,1,0.047619047619047616,0.0,0.0,0.031978872785829004,0.0,-0.011620354987975645,-0.5234285714285818,-168.6486857142845,-0.2587387915005621,0.009828571428570854,-0.013759999999999994,0.0,0.7327999999999975,-0.013759999999999994,-1.2876342857143186,0.0,0.0,0.7327999999999975,-0.10468571428571138,0.0,11.54805359510553,-1.3601223093021744,-4.662701191626409,0.14285714285714285,144.56885714285715,32.56517785065261,0.0,0.0,0.0,0.031978872785829004,0.022857142857142847,144.83057142857143,-1.65924,2.6108857142857147,0.07246376811594203,-4.678690628019323,-107.21279999999999,-1.91924,356.2832057142857,68.25,582098706960.5773,-106.46279999999999,25.06611428571428,144.30714285714285,-1.673,2.6207142857142856,0.07246376811594203,-4.646711755233494,-106.47999999999999,-1.933,354.9955714285714,68.25,582098706960.5773,-105.72999999999999,24.96142857142857
trgrp_0019,trpair_000066,LiTaO0.67S0.33Cl4,LiTaO0.80S0.20Cl4,~3.5e-3,~6.0e-3,0.0025,RT,unknow,oxyhalides,10.1002/smll.74036,0.0025,0.0001,0.23408320603336794,increase,1,0.047619047619047616,0.0,0.0,0.051965668276972465,0.0,-0.018728288819708228,-0.8505714285714419,-274.0541142857146,-0.41940970157665447,0.015971428571428525,-0.02236000000000038,0.0,1.1907999999999959,-0.02236000000000038,-2.0924057142857464,0.0,0.0,1.1907999999999959,-0.1701142857142841,0.0,11.54805359510553,-1.3601223093021744,-4.652707793880837,0.14285714285714285,144.4052857142857,32.484842395614564,0.0,0.0,0.0,0.051965668276972465,0.037142857142857144,144.83057142857143,-1.65924,2.6108857142857147,0.07246376811594203,-4.678690628019323,-107.21279999999999,-1.91924,356.2832057142857,68.25,582098706960.5773,-106.46279999999999,25.06611428571428,143.98,-1.6816000000000004,2.6268571428571432,0.07246376811594203,-4.626724959742351,-106.02199999999999,-1.9416000000000004,354.19079999999997,68.25,582098706960.5773,-105.27199999999999,24.895999999999997
trgrp_0019,trpair_000067,LiTaO0.67S0.33Cl4,LiTaO0.83S0.17Cl4,~3.5e-3,~7.0e-3,0.0035,RT,unknow,oxyhalides,10.1002/smll.74036,0.0035,0.0001,0.3010299956639812,increase,1,0.047619047619047616,0.0,0.0,0.06395774557165801,0.0,-0.02293787122564961,-1.0468571428571352,-337.29737142857266,-0.5154299705438348,0.019657142857142595,-0.027520000000000433,0.0,1.465599999999995,-0.027520000000000433,-2.5752685714285235,0.0,0.0,1.465599999999995,-0.20937142857142632,0.0,11.54805359510553,-1.3601223093021744,-4.646711755233494,0.14285714285714285,144.30714285714288,32.436832261130974,0.0,0.0,0.0,0.06395774557165801,0.04571428571428569,144.83057142857143,-1.65924,2.6108857142857147,0.07246376811594203,-4.678690628019323,-107.21279999999999,-1.91924,356.2832057142857,68.25,582098706960.5773,-106.46279999999999,25.06611428571428,143.7837142857143,-1.6867600000000005,2.6305428571428573,0.07246376811594203,-4.614732882447665,-105.74719999999999,-1.9467600000000005,353.7079371428572,68.25,582098706960.5773,-104.99719999999999,24.856742857142855
trgrp_0019,trpair_000068,LiTaO0.67S0.33Cl4,LiTaOCl4,~3.5e-3,~1.0e-2,0.006500000000000001,RT,unknow,oxyhalides,10.1002/smll.74036,0.006500000000000001,0.0001,0.45593195564972433,increase,1,0.047619047619047616,0.0,0.0,0.13191285024154542,0.0,-0.04605084636679546,-2.1591428571428537,-695.6758285714277,-1.0541738283675244,0.04054285714285699,-0.056760000000000144,0.0,3.0227999999999895,-0.056760000000000144,-5.311491428571401,0.0,0.0,3.0227999999999895,-0.4318285714285679,0.0,11.54805359510553,-1.3601223093021744,-4.612734202898551,0.14285714285714285,143.751,32.16746033221913,0.0,0.0,0.0,0.13191285024154542,0.09428571428571428,144.83057142857143,-1.65924,2.6108857142857147,0.07246376811594203,-4.678690628019323,-107.21279999999999,-1.91924,356.2832057142857,68.25,582098706960.5773,-106.46279999999999,25.06611428571428,142.67142857142858,-1.7160000000000002,2.6514285714285717,0.07246376811594203,-4.546777777777778,-104.19,-1.9760000000000002,350.9717142857143,68.25,582098706960.5773,-103.44,24.634285714285713
trgrp_0019,trpair_000069,LiTaO0.75S0.25Cl4,LiTaO0.80S0.20Cl4,~5.0e-3,~6.0e-3,0.001,RT,unknow,oxyhalides,10.1002/smll.74036,0.001,0.0001,0.07918124604762482,increase,1,0.047619047619047616,0.0,0.0,0.01998679549114346,0.0,-0.007107933831732582,-0.32714285714286007,-105.4054285714301,-0.16067091007609235,0.006142857142857672,-0.008600000000000385,0.0,0.4579999999999984,-0.008600000000000385,-0.8047714285714278,0.0,0.0,0.4579999999999984,-0.06542857142857272,0.0,11.54805359510553,-1.3601223093021744,-4.636718357487922,0.14285714285714285,144.14357142857142,32.35547299986428,0.0,0.0,0.0,0.01998679549114346,0.014285714285714297,144.30714285714285,-1.673,2.6207142857142856,0.07246376811594203,-4.646711755233494,-106.47999999999999,-1.933,354.9955714285714,68.25,582098706960.5773,-105.72999999999999,24.96142857142857,143.98,-1.6816000000000004,2.6268571428571432,0.07246376811594203,-4.626724959742351,-106.02199999999999,-1.9416000000000004,354.19079999999997,68.25,582098706960.5773,-105.27199999999999,24.895999999999997
trgrp_0019,trpair_000070,LiTaO0.75S0.25Cl4,LiTaO0.83S0.17Cl4,~5.0e-3,~7.0e-3,0.002,RT,unknow,oxyhalides,10.1002/smll.74036,0.002,0.0001,0.146128035678238,increase,1,0.047619047619047616,0.0,0.0,0.031978872785829004,0.0,-0.011317516237673964,-0.5234285714285534,-168.64868571428815,-0.25669117904327265,0.009828571428571742,-0.013760000000000439,0.0,0.7327999999999975,-0.013760000000000439,-1.287634285714205,0.0,0.0,0.7327999999999975,-0.10468571428571494,0.0,11.54805359510553,-1.3601223093021744,-4.630722318840579,0.14285714285714285,144.04542857142857,32.30746286538069,0.0,0.0,0.0,0.031978872785829004,0.02285714285714285,144.30714285714285,-1.673,2.6207142857142856,0.07246376811594203,-4.646711755233494,-106.47999999999999,-1.933,354.9955714285714,68.25,582098706960.5773,-105.72999999999999,24.96142857142857,143.7837142857143,-1.6867600000000005,2.6305428571428573,0.07246376811594203,-4.614732882447665,-105.74719999999999,-1.9467600000000005,353.7079371428572,68.25,582098706960.5773,-104.99719999999999,24.856742857142855
trgrp_0019,trpair_000071,LiTaO0.75S0.25Cl4,LiTaOCl4,~5.0e-3,~1.0e-2,0.005,RT,unknow,oxyhalides,10.1002/smll.74036,0.005,0.0001,0.3010299956639812,increase,1,0.047619047619047616,0.0,0.0,0.09993397745571642,0.0,-0.034430491378819816,-1.635714285714272,-527.0271428571432,-0.7954350368669623,0.030714285714286138,-0.04300000000000015,0.0,2.289999999999992,-0.04300000000000015,-4.023857142857082,0.0,0.0,2.289999999999992,-0.3271428571428565,0.0,11.54805359510553,-1.3601223093021744,-4.596744766505636,0.14285714285714285,143.4892857142857,32.03809093646885,0.0,0.0,0.0,0.09993397745571642,0.07142857142857142,144.30714285714285,-1.673,2.6207142857142856,0.07246376811594203,-4.646711755233494,-106.47999999999999,-1.933,354.9955714285714,68.25,582098706960.5773,-105.72999999999999,24.96142857142857,142.67142857142858,-1.7160000000000002,2.6514285714285717,0.07246376811594203,-4.546777777777778,-104.19,-1.9760000000000002,350.9717142857143,68.25,582098706960.5773,-103.44,24.634285714285713
trgrp_0019,trpair_000072,LiTaO0.80S0.20Cl4,LiTaO0.83S0.17Cl4,~6.0e-3,~7.0e-3,0.001,RT,unknow,oxyhalides,10.1002/smll.74036,0.001,0.0001,0.06694678963061322,increase,1,0.047619047619047616,0.0,0.0,0.011992077294685544,0.0,-0.004209582405941381,-0.1962857142856933,-63.243257142858056,-0.0960202689671803,0.00368571428571407,-0.005160000000000053,0.0,0.27479999999999905,-0.005160000000000053,-0.4828628571427771,0.0,0.0,0.27479999999999905,-0.03925714285714221,0.0,11.54805359510553,-1.3601223093021744,-4.620728921095008,0.14285714285714285,143.88185714285714,32.227127410342646,0.0,0.0,0.0,0.011992077294685544,0.008571428571428553,143.98,-1.6816000000000004,2.6268571428571432,0.07246376811594203,-4.626724959742351,-106.02199999999999,-1.9416000000000004,354.19079999999997,68.25,582098706960.5773,-105.27199999999999,24.895999999999997,143.7837142857143,-1.6867600000000005,2.6305428571428573,0.07246376811594203,-4.614732882447665,-105.74719999999999,-1.9467600000000005,353.7079371428572,68.25,582098706960.5773,-104.99719999999999,24.856742857142855
trgrp_0019,trpair_000073,LiTaO0.80S0.20Cl4,LiTaOCl4,~6.0e-3,~1.0e-2,0.004,RT,unknow,oxyhalides,10.1002/smll.74036,0.004,0.0001,0.22184874961635637,increase,1,0.047619047619047616,0.0,0.0,0.07994718196457296,0.0,-0.027322557547087234,-1.3085714285714118,-421.6217142857131,-0.6347641267908699,0.024571428571428466,-0.034399999999999764,0.0,1.8319999999999936,-0.034399999999999764,-3.2190857142856544,0.0,0.0,1.8319999999999936,-0.2617142857142838,0.0,11.54805359510553,-1.3601223093021744,-4.586751368760064,0.14285714285714285,143.3257142857143,31.9577554814308,0.0,0.0,0.0,0.07994718196457296,0.05714285714285713,143.98,-1.6816000000000004,2.6268571428571432,0.07246376811594203,-4.626724959742351,-106.02199999999999,-1.9416000000000004,354.19079999999997,68.25,582098706960.5773,-105.27199999999999,24.895999999999997,142.67142857142858,-1.7160000000000002,2.6514285714285717,0.07246376811594203,-4.546777777777778,-104.19,-1.9760000000000002,350.9717142857143,68.25,582098706960.5773,-103.44,24.634285714285713
trgrp_0019,trpair_000074,LiTaO0.83S0.17Cl4,LiTaOCl4,~7.0e-3,~1.0e-2,0.003,RT,unknow,oxyhalides,10.1002/smll.74036,0.003,0.0001,0.15490195998574316,increase,1,0.047619047619047616,0.0,0.0,0.06795510466988741,0.0,-0.023112975141145853,-1.1122857142857185,-358.37845714285504,-0.5387438578236896,0.020885714285714396,-0.02923999999999971,0.0,1.5571999999999946,-0.02923999999999971,-2.7362228571428773,0.0,0.0,1.5571999999999946,-0.22245714285714158,0.0,11.54805359510553,-1.3601223093021744,-4.580755330112721,0.14285714285714285,143.22757142857142,31.90974534694721,0.0,0.0,0.0,0.06795510466988741,0.04857142857142857,143.7837142857143,-1.6867600000000005,2.6305428571428573,0.07246376811594203,-4.614732882447665,-105.74719999999999,-1.9467600000000005,353.7079371428572,68.25,582098706960.5773,-104.99719999999999,24.856742857142855,142.67142857142858,-1.7160000000000002,2.6514285714285717,0.07246376811594203,-4.546777777777778,-104.19,-1.9760000000000002,350.9717142857143,68.25,582098706960.5773,-103.44,24.634285714285713
trgrp_0020,trpair_000075,Li2.88PO3.73N0.14,Li3PO4,1.4e-13,4.2e-18,-1.399958e-13,RT,unknow,lisicon,10.1006/jssc.1995.1140,1.399958e-13,0.0001,-4.522878745280337,unchanged,0,1.0,0.0,-0.01306330877670625,0.23832989431844087,0.003387096774193521,-0.008807651766202795,0.10833870967739756,-13.455469354837987,-0.03931000059943912,0.003933870967741893,-0.01447028423772645,0.0,0.6726344601614471,-0.023825954340819244,0.26651322580642045,0.39046391752577136,0.0,0.28217054263566865,0.36323855963990326,0.0,12.998811643617568,-1.0669507663321398,-7.171836515786671,0.3733064516129032,96.48333064516129,12.724207125249038,0.0,0.01306330877670625,0.010941792136376804,0.23832989431844087,0.04419354838709674,96.4291612903226,-1.2355297157622736,2.357316129032258,0.29411764705882354,-7.291001462945891,-83.99763446016144,-2.1336740456591805,237.21573677419357,54.48453608247423,38922178734970.945,-121.48217054263566,51.46176144036009,96.5375,-1.25,2.36125,0.29411764705882354,-7.05267156862745,-83.32499999999999,-2.1574999999999998,237.48225,54.875,38922178734970.945,-121.19999999999999,51.824999999999996
trgrp_0021,trpair_000076,Li4.2Si0.8Al0.2S4,Li4.4Si0.6Al0.4S4,2.4e-08,3.05e-08,6.500000000000002e-09,RT,unknow,thio_lisicon,10.1006/jssc.2002.9701,6.500000000000002e-09,0.0001,0.10408859763517986,unchanged,0,0.027777777777777776,0.17260924347106865,-0.08337486147916451,0.36076961711392475,0.011563367252543921,-0.08337486147916451,-0.7221322849214005,-241.16833371878238,-0.2835812222387819,-0.02296484736355242,-0.05800000000000005,-0.011269451269451294,0.717592592592581,-0.01688034188034182,-1.1554116558742464,0.7175925925925952,-619429675183.8657,2.6500000000000057,2.1276595744680833,0.5867070452737222,11.86137614842278,-1.4989918942388967,-3.8795613263891737,0.46230342275670677,114.32915124884367,15.561431174931592,0.17260924347106865,0.08337486147916451,0.03786629098876082,0.36076961711392475,0.0647548566142461,114.69021739130437,-0.738,1.7693478260869566,0.10994266994266996,-4.059946134946136,-122.625,-1.4342307692307694,183.504347826087,61.37499999999999,3637456856800.712,-148.35,84.0,113.96808510638297,-0.796,1.7463829787234042,0.09867321867321867,-3.6991765178322114,-121.90740740740742,-1.4511111111111112,182.34893617021277,62.09259259259259,3018027181616.846,-145.7,86.12765957446808
trgrp_0021,trpair_000077,Li4.2Si0.8Al0.2S4,Li4.6Si0.4Al0.6S4,2.4e-08,1.46e-08,-9.4e-09,RT,unknow,thio_lisicon,10.1006/jssc.2002.9701,9.4e-09,0.0001,-0.21585838592716888,unchanged,0,0.027777777777777776,0.17260924347106865,-0.17840309812027222,0.6922174020388314,0.022644927536231818,-0.17840309812027066,-1.4141757246377011,-472.2879868659438,-0.5505398402571764,-0.04497282608695641,-0.1160000000000001,-0.02253890253890256,1.3839285714285836,-0.03255494505494494,-2.262681159420339,1.3839285714285836,-1238859350367.732,5.299999999999983,4.166666666666657,0.5867070452737222,11.813862030102225,-1.5181857060658728,-3.71383743392672,0.4678442028985507,113.98312952898553,15.427951865922394,0.17260924347106865,0.17840309812027222,0.07625391464271325,0.6922174020388314,0.1268115942028985,114.69021739130437,-0.738,1.7693478260869566,0.10994266994266996,-4.059946134946136,-122.625,-1.4342307692307694,183.504347826087,61.37499999999999,3637456856800.712,-148.35,84.0,113.27604166666667,-0.8540000000000001,1.7243750000000002,0.0874037674037674,-3.3677287329073047,-121.24107142857142,-1.4667857142857144,181.24166666666667,62.75892857142858,2398597506432.98,-143.05,88.16666666666666
trgrp_0021,trpair_000078,Li4.2Si0.8Al0.2S4,Li4.8Si0.2Al0.8S4,2.4e-08,2.29e-07,2.05e-07,RT,unknow,thio_lisicon,10.1006/jssc.2002.9701,2.05e-07,0.0001,0.9796242406282819,unchanged,0,0.027777777777777776,0.0,-0.2906321748035623,0.9977314827195931,0.03327417923691206,-0.29063217480356096,-2.0779724933452,-693.9741847826117,-0.8022584531181316,-0.06608251996450765,-0.17399999999999993,-0.033808353808353814,2.004310344827587,-0.047148541114058196,-3.324755989352326,2.0043103448276014,-1858289025551.5977,7.949999999999989,6.122448979591823,0.5004024235381879,11.75774749176058,-1.537722462897551,-3.5610803935863395,0.4731588287488908,113.65123114463177,15.302092559491916,0.0,0.2906321748035623,0.11532742830606924,0.9977314827195931,0.1863354037267081,114.69021739130437,-0.738,1.7693478260869566,0.10994266994266996,-4.059946134946136,-122.625,-1.4342307692307694,183.504347826087,61.37499999999999,3637456856800.712,-148.35,84.0,112.61224489795917,-0.9119999999999999,1.703265306122449,0.07613431613431615,-3.062214652226543,-120.62068965517241,-1.4813793103448276,180.1795918367347,63.379310344827594,1779167831249.1143,-140.4,90.12244897959182
trgrp_0021,trpair_000079,Li4.2Si0.8Al0.2S4,Li3.2Si0.2P0.8S4,2.4e-08,3.2e-06,3.1759999999999997e-06,RT,unknow,thio_lisicon,10.1006/jssc.2002.9701,3.1759999999999997e-06,0.0001,2.1249387366083,unchanged,0,0.027777777777777776,0.0,0.984058598394105,-5.277135678699636,-0.06627783669141035,0.9840585983941053,3.8707582184517406,1406.7026444856783,1.8275432066627637,0.1316277836691413,0.29000000000000004,0.14959387194681315,-5.136904761904759,0.10851648351648358,6.193213149522791,-5.136904761904759,28351663437572.96,-15.450000000000017,-12.195121951219505,0.5004024235381879,12.395092878359414,-1.3081244812357289,-6.698513974295954,0.42338282078472966,116.62559650053024,16.616993389382365,0.0,0.984058598394105,0.34386853501757497,5.277135678699636,0.30116648992576883,114.69021739130437,-0.738,1.7693478260869566,0.10994266994266996,-4.059946134946136,-122.625,-1.4342307692307694,183.504347826087,61.37499999999999,3637456856800.712,-148.35,84.0,118.56097560975611,-0.44799999999999995,1.900975609756098,0.2595365418894831,-9.337081813645772,-127.76190476190476,-1.3257142857142858,189.6975609756098,56.238095238095234,31989120294373.67,-163.8,71.8048780487805
