n_Li,χ⁻,χ⁺(excl Li⁺),r⁺(excl Li⁺) (pm),r⁻ (pm),nₕₒₛₜ cₐₜᵢₒₙ,ρ⁺(excl Li⁺) (C m⁻³),Φ⁺(excl Li⁺) (|Z| pm⁻¹)
0.2608695652173913,3.44,1.218,104.67238095238096,138.2,0.217391304347826,264870630547.40887,0.041785544605114
0.2735042735042735,3.44,1.2124,101.5,138.2,0.2136752136752137,201000116939.2149,0.0381849151291328
0.2672413793103448,3.44,1.2192000000000005,101.14,138.2,0.2155172413793103,211389399823.75668,0.0390321838024884
0.2857142857142857,3.44,1.1988,102.22,138.2,0.2100840336134453,180221551170.1315,0.0364903777824215
0.2842105263157894,3.44,1.2005,102.13,138.2,0.2105263157894736,182818871891.2669,0.0367021949507605
0.2796610169491525,3.44,1.2056,101.86,138.2,0.211864406779661,190610834054.67325,0.0373376464557772
0.2781316348195329,3.44,1.2073,101.77,138.2,0.2123142250530785,193208154775.80865,0.0375494636241161
0.2608695652173913,3.44,1.2260000000000002,100.78,138.2,0.217391304347826,221778682708.2984,0.0398794524758441
0.2272727272727272,3.44,1.2600000000000002,98.98,138.2,0.2272727272727272,273725097131.007,0.0441157958426222
0.2765957446808511,3.44,1.209,101.68,138.2,0.2127659574468085,195805475496.9441,0.037761280792455
0.259656652360515,3.449,1.2214285714285715,100.29047619047618,138.07375,0.2253218884120171,195495994927.4149,0.0365670501781405
0.2857142857142857,3.44,1.2086,102.02,138.2,0.2100840336134453,200100071100.63223,0.0370174680834249
0.2796610169491525,3.44,1.2252000000000005,101.46,138.2,0.211864406779661,230367873915.6747,0.0383918270577839
0.2735042735042735,3.44,1.2418,100.9,138.2,0.2136752136752137,260635676730.7172,0.0397661860321428
0.2672413793103448,3.44,1.2584000000000002,100.34,138.2,0.2155172413793103,290903479545.75964,0.0411405450065018
0.2765957446808511,3.44,1.2335,101.18,138.2,0.2127659574468085,245501775323.19595,0.0390790065449633
0.2842105263157894,3.44,1.2112500000000002,102.03,138.2,0.2105263157894736,194439487730.94183,0.0370396292555861
0.2765957446808511,3.44,1.2305,101.48,138.2,0.2127659574468085,219046707176.29388,0.0384361494021062
0.2272727272727272,3.44,1.42,101.78,138.2,0.2272727272727272,215131736344.2541,0.0414460780699296
0.2608695652173913,3.44,1.39,103.85333333333332,138.2,0.217391304347826,208574550634.41504,0.0394954320430024
0.2272727272727272,3.44,1.48,95.38,138.2,0.2272727272727272,395005362726.2432,0.0484636219295787
0.2608695652173913,3.44,1.45,97.45333333333332,138.2,0.217391304347826,388448177016.4042,0.0465129759026516
0.2608695652173913,3.44,1.28,94.88666666666666,138.2,0.217391304347826,334301851876.2142,0.0451291328544136
0.2608695652173913,3.44,1.27,98.95333333333332,138.2,0.217391304347826,329560362152.5685,0.0445521915889261
0.2608695652173913,3.44,1.24,96.98666666666664,138.2,0.217391304347826,271909401144.8136,0.0427420910811826
0.2608695652173913,3.44,1.218,104.67238095238096,138.2,0.217391304347826,264870630547.40887,0.041785544605114
0.2633832976445396,3.44,1.2239423076923075,100.2980769230769,138.2,0.2226980728051391,203047781732.5227,0.0374077209741786
0.2633832976445396,3.44,1.21625,99.98076923076924,138.2,0.2226980728051391,220392690513.3431,0.0377853745628414
0.2842105263157894,3.44,1.2005,102.13,138.2,0.2105263157894736,182818871891.2669,0.0367021949507605
0.2916666666666667,3.44,1.1920000000000002,102.58,138.2,0.2083333333333333,169832268285.58978,0.0356431091090659
0.2608695652173913,3.44,1.218,104.67238095238096,138.2,0.217391304347826,264870630547.40887,0.041785544605114
0.2391304347826087,3.44,1.2518181818181815,93.05909090909093,138.2,0.2391304347826087,268538741238.44217,0.0393001323569402
0.2663829787234043,3.44,1.2111450381679392,100.0,138.2,0.2229787234042553,215171469252.59705,0.0369815101360491
0.2608695652173913,3.44,1.2620000000000002,100.1,138.2,0.217391304347826,275298101007.68665,0.0417863288132702
0.2342342342342342,3.44,1.2924,97.524,138.2,0.2252252252252252,323953658491.4634,0.0455595358553366
0.2410714285714286,3.44,1.2848000000000002,98.168,138.2,0.2232142857142857,311789769120.5192,0.04461623409482
0.2444444444444444,3.44,1.281,98.49,138.2,0.2222222222222222,305707824435.04706,0.0441445832145617
0.2608695652173913,3.44,1.224,102.86285714285714,138.2,0.217391304347826,266019270984.2884,0.0419753472104045
0.2608695652173913,3.44,1.23,101.05333333333331,138.2,0.217391304347826,267167911421.1679,0.042165149815695
0.2608695652173913,3.44,1.218,104.67238095238096,138.2,0.217391304347826,264870630547.40887,0.041785544605114
0.2608695652173913,3.44,1.24,96.98666666666664,138.2,0.217391304347826,271909401144.8136,0.0427420910811826
0.2608695652173913,3.44,1.218,104.67238095238096,138.2,0.217391304347826,264870630547.40887,0.041785544605114
0.2711864406779661,3.44,1.208076923076923,100.41346153846152,138.2,0.2203389830508474,207905571661.73047,0.0367670227919812
0.2272727272727272,3.44,1.2600000000000002,98.98,138.2,0.2272727272727272,273725097131.007,0.0441157958426222
0.2376681614349775,3.44,1.2501000000000002,100.1674,138.2,0.2242152466367712,258950987931.5724,0.0427707647295179
0.2576419213973799,3.44,1.2303000000000002,102.5422,138.2,0.2183406113537118,229402769532.70337,0.0400807025033092
0.264069264069264,3.44,1.2236999999999998,103.3338,138.2,0.2164502164502164,219553363399.74704,0.039184015094573
0.2916666666666667,3.44,1.1920000000000002,102.58,138.2,0.2083333333333333,169832268285.58978,0.0356431091090659
0.2272727272727272,3.44,1.3,96.88,138.2,0.2272727272727272,336117547862.4076,0.0465028376158532
0.2277904328018223,3.44,1.2962,97.202,138.2,0.2277904328018223,330035603176.9355,0.0460311867355949
0.22883295194508,3.44,1.2886000000000002,97.846,138.2,0.22883295194508,317871713805.9913,0.0450878849750783
0.2293577981651376,3.4399999999999995,1.2848000000000002,98.168,138.2,0.2293577981651376,311789769120.5192,0.04461623409482
0.2298850574712643,3.44,1.281,98.49,138.2,0.2298850574712643,305707824435.04706,0.0441445832145617
0.2391304347826087,3.44,1.2481818181818185,98.2090909090909,138.2,0.2391304347826087,218826655510.8923,0.037406996604572
0.2857142857142857,3.44,1.2208,101.86,138.2,0.2100840336134453,192349577729.65512,0.0369251603911172
0.2796610169491525,3.44,1.2496000000000005,101.14,138.2,0.211864406779661,214866887173.7205,0.0382072116731685
0.2608695652173913,3.44,1.336,98.98,138.2,0.217391304347826,282418815505.9165,0.0420533655193223
0.2916666666666667,3.44,1.1800000000000002,100.18,138.2,0.2083333333333333,204829942300.2331,0.0373525108184676
0.2796610169491525,3.44,1.2086,101.28458333333332,138.2,0.211864406779661,192154400921.27094,0.0374888748773467
0.2796610169491525,3.44,1.2116,100.70916666666668,138.2,0.211864406779661,193697967787.86868,0.0376401032989162
0.2796610169491525,3.44,1.2175999999999998,99.55833333333334,138.2,0.211864406779661,196785101521.06412,0.0379425601420552
0.2736212056434374,3.4399999999999995,1.207302504816956,100.51782273603084,138.2,0.2218896964514749,206071597510.664,0.0367128843679487
0.2272727272727272,3.44,1.2600000000000002,98.98,138.2,0.2272727272727272,273725097131.007,0.0441157958426222
0.2272727272727272,3.44,1.42,101.78,138.2,0.2272727272727272,215131736344.2541,0.0414460780699296
0.2842105263157894,3.44,1.2055000000000002,101.8675,138.2,0.2105263157894736,190617928232.692,0.0370005751724143
0.2765957446808511,3.44,1.243,101.71,138.2,0.2127659574468085,244888377580.3261,0.0394280744119787
0.2765957446808511,3.44,1.209,101.68,138.2,0.2127659574468085,195805475496.9441,0.037761280792455
0.2796610169491525,3.44,1.2056,101.86,138.2,0.211864406779661,190610834054.67325,0.0373376464557772
0.2857142857142857,3.44,1.1988,102.22,138.2,0.2100840336134453,180221551170.1315,0.0364903777824215
0.2608695652173913,3.44,1.2260000000000002,100.78,138.2,0.217391304347826,221778682708.2984,0.0398794524758441
0.2272727272727272,3.44,1.48,95.38,138.2,0.2272727272727272,395005362726.2432,0.0484636219295787
0.2765957446808511,3.44,1.209,101.68,138.2,0.2127659574468085,195805475496.9441,0.037761280792455
0.2765957446808511,3.44,1.2086,101.87461904761903,138.2,0.2127659574468085,197960072888.8996,0.0378565853989185
0.2765957446808511,3.44,1.2082000000000002,102.06923809523808,138.2,0.2127659574468085,200114670280.85516,0.037951890005382
0.2765957446808511,3.44,1.2074,102.45847619047618,138.2,0.2127659574468085,204423865064.76617,0.038142499218309
0.2765957446808511,3.44,1.2066,102.84771428571428,138.2,0.2127659574468085,208733059848.67725,0.038333108431236
0.28,3.44,1.2600000000000002,98.98,138.2,0.2,273725097131.007,0.0441157958426222
0.4444444444444444,2.5725,1.96,69.0,187.5,0.1111111111111111,465678965568.46185,0.0579710144927536
0.4444444444444444,2.565,1.96,69.0,191.0,0.1111111111111111,465678965568.46185,0.0579710144927536
0.4444444444444444,2.55,1.9975,51.75,198.0,0.1111111111111111,1295169622987.2844,0.0797101449275362
0.4444444444444444,2.55,1.985,57.5,198.0,0.1111111111111111,1018672737181.0104,0.072463768115942
0.4444444444444444,2.5725,2.01,46.0,187.5,0.1111111111111111,1571666508793.5586,0.0869565217391304
0.4444444444444444,2.565,2.01,46.0,191.0,0.1111111111111111,1571666508793.5586,0.0869565217391304
0.4444444444444444,2.55,2.01,46.0,198.0,0.1111111111111111,1571666508793.5586,0.0869565217391304
0.4,2.58,2.13,26.666666666666668,184.0,0.12,26472007992911.816,0.2250639386189258
0.4001600640256102,2.58,2.1248829431438123,29.140468227424744,184.0,0.1196478591436574,26433221212168.305,0.2223267669726026
0.4001600640256102,2.58,2.1193645484949832,31.678929765886284,184.0,0.1196478591436574,26311155697364.195,0.2191276976109623
