ID,True Composition,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,Ionic conductivity (S cm-1),ir_mean_square_all,d_mean_c,r_mean_l,s_mean_square_c,entropy_c_l,Vs_variance_c_l,mp_variance_c_l,atwt_geometric_mean_all
ew5,Li7.8Fe1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.835136612021858,3.44,1.6830158730158733,1.8658,-1.7569841269841266,-1.5741999999999998,2.46,105.82377049180327,138.2,44.15476190476191,38.085,-100.11499999999998,-94.04523809523808,0.2755788712011577,0.3194990007580456,6456887193807.298,28978758058.690765,18700522309518.93,23530325859716.57,645.3182800879425,18671543551460.24,0.1606215358281236,0.1985312832915838,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,5.4e-05,13429.506762295083,6.222222222222221,80.52352941176471,60.9047619047619,0.8420953021316528,150462080920432.5,1067417.9076,21.457542839351692
9l3,Li7.8In1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.834316939890711,3.44,1.680634920634921,1.8628,-1.759365079365079,-1.5772,2.46,106.20491803278688,138.2,45.261904761904766,39.48,-98.71999999999998,-92.93809523809524,0.2856729377713459,0.3275101647026394,6450269582939.188,28978758058.690765,18681299725568.707,23506105403939.29,644.6549464864372,18652320967510.016,0.1598899436317737,0.197609477124183,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,0.000142,13481.62868852459,6.888888888888888,80.96470588235294,62.61904761904762,0.8420953021316528,150943761653815.53,1065638.995725,21.712586259475277
jdk,Li7.8Lu1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.821530054644809,3.44,1.6434920634920638,1.816,-1.7965079365079362,-1.624,2.46,106.46174863387978,138.2,46.007936507936506,40.42,-97.78,-92.19206349206348,0.2924746743849493,0.3329083683642294,6448744196331.771,28978758058.690765,18676868840661.45,23500522488956.145,644.5020453545708,18647890082602.76,0.1595975095849842,0.1972410102252283,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,3.56e-05,13526.745264116576,6.936507936507936,81.31764705882354,64.71428571428571,0.8420953021316528,173946723006869.88,1077178.5876,21.863046291112322
h8a,Li7.8Sc1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.827431693989071,3.44,1.660634920634921,1.8376,-1.779365079365079,-1.6024,2.46,106.2172131147541,138.2,45.29761904761905,39.525,-98.67499999999998,-92.90238095238094,0.2859985528219971,0.3277685893460134,6450168169523.727,28978758058.690765,18681005143742.844,23505734230838.7,644.644781046453,18652026385684.152,0.1598733580501726,0.1975885792913656,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,8.32e-05,13483.60512295082,5.984126984126983,81.0,60.9047619047619,0.8420953021316528,153853513201220.34,1067655.9864,21.381381730591674
jq7,Li7.8Y1.8Hf10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8251366120218577,3.44,1.653968253968254,1.8292,-1.786031746031746,-1.6107999999999998,2.46,106.46639344262296,138.2,46.02142857142858,40.437,-97.763,-92.17857142857142,0.2925976845151953,0.3330059954517264,6448725221660.015,28978758058.690765,18676813723757.777,23500453041657.52,644.5001433785247,18647834965699.09,0.1595931000376398,0.1972354541955743,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,3.19e-05,13527.635286885246,6.46031746031746,81.31764705882354,62.61904761904762,0.8420953021316528,169327765419231.97,1066475.7444,21.621736935438527
ylt,Li8.4In2.4Hf9.6P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8268478260869565,3.44,1.6771875,1.8724,-1.7628125,-1.5676,2.46,106.03804347826085,138.2,45.734375,39.63999999999999,-98.56,-92.465625,0.2868306801736613,0.3309289073806078,6414879994945.749,28978758058.690765,18388444814108.984,23502390015607.043,634.5490989250407,18359466056050.293,0.1573410266884531,0.1972483660130718,0.0,0.2717391304347826,0.6521739130434783,0.0760869565217391,0.000142,13439.729891304347,6.75,80.9529411764706,61.09375,0.8731726364245316,145173375260649.1,1030722.0766,21.526748671436675
gnq,Li8.4Lu2.4Hf9.6P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.809891304347826,3.44,1.6284375000000002,1.81,-1.8115625,-1.63,2.46,106.37862318840578,138.2,46.71354166666666,40.89333333333333,-97.30666666666666,-91.48645833333332,0.2958996623251326,0.3380140496864448,6412857199662.002,28978758058.690765,18382629277668.21,23494946128962.85,634.348416189466,18353650519609.52,0.156957207002042,0.1967570768144656,0.0,0.2717391304347826,0.6521739130434783,0.0760869565217391,2.06e-05,13499.558393719806,6.8125,81.42352941176472,63.84375,0.8731726364245316,176448317975697.47,1052465.404,21.724787193599976
sso,Li8.4Y2.4Hf9.6P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.814673913043478,3.44,1.6421875,1.8276,-1.7978124999999998,-1.6123999999999998,2.46,106.38478260869564,138.2,46.73125,40.916,-97.284,-91.46875,0.2960636758321274,0.3381421852387844,6412832037597.281,28978758058.690765,18382556936732.14,23494853532564.684,634.3459198459055,18353578178673.45,0.1569514194711525,0.196749668774927,0.0,0.2717391304347826,0.6521739130434783,0.0760869565217391,2.09e-05,13500.738641304346,6.1875,81.42352941176472,61.09375,0.8731726364245316,170306953531048.66,1037935.2856000001,21.407387264312014
lpx,Li6.9Y0.9Zr11.1P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8441046831955923,3.44,1.6813821138211384,1.8427,-1.7586178861788615,-1.5972999999999995,2.46,107.20206611570248,138.2,46.71829268292683,41.9385,-96.26149999999998,-91.48170731707316,0.3034623733719248,0.3380484275175603,6494388452393.554,28978758058.690765,19109822002315.24,23476479456833.227,659.4424082499346,19080843244256.547,0.1624311732949237,0.1963829357453487,0.0,0.2754820936639118,0.6611570247933884,0.0633608815426997,7.1e-05,13660.27150826446,3.8780487804878057,81.26764705882354,51.76422764227643,0.7795654523164246,155818357215446.97,768576.1599000001,20.500183107137996
f7p,Li7.8Al1.2Y0.6Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.851693989071038,3.44,1.7311111111111115,1.9264,-1.7088888888888885,-1.5135999999999998,2.46,104.85491803278688,138.2,41.34047619047619,34.538999999999994,-103.661,-96.8595238095238,0.2499204052098408,0.299135138860175,6486080900257.856,28978758058.690765,18785323075875.32,23637174825325.617,648.2445879091625,18756344317816.625,0.1635092850914123,0.2021698473633277,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,0.00012,13308.846051912567,0.7142857142857142,79.68235294117648,39.0,0.8802861522293415,60065624616559.81,587825.15077056,18.885717421323932
l8t,Li7.8Al0.6Y1.2Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8495628415300547,3.44,1.724920634920635,1.9186,-1.715079365079365,-1.5214,2.46,105.12650273224044,138.2,42.12936507936508,35.532999999999994,-102.667,-96.07063492063492,0.2571128798842257,0.3048434520938139,6480453289379.04,28978758058.690765,18768976206179.707,23616577769509.15,647.6804895560688,18739997448121.016,0.1629759742923381,0.2014978757564942,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,7.3e-05,13347.465396174863,0.8888888888888888,79.9,40.01587301587301,0.8802861522293415,69321685718949.016,602848.70545764,19.00917825103095
3tt,Li7.8Al0.9Y0.9Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.850628415300547,3.44,1.7280158730158732,1.9225,-1.7119841269841267,-1.5175,2.46,104.99071038251364,138.2,41.73492063492064,35.035999999999994,-103.164,-96.46507936507936,0.2535166425470332,0.3019892954769945,6483267094818.448,28978758058.690765,18777149641027.51,23626876297417.383,647.9625387326156,18748170882968.82,0.1632426296918752,0.2018338615599109,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,1.9e-05,13328.155724043716,0.8015873015873016,79.79117647058825,39.507936507936506,0.8836841329652496,64755387488273.11,595411.84233219,18.947347277667845
za6,Li6.6Al0.6Ge11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.9230939226519337,3.44,1.906229508196721,2.11,-1.5337704918032786,-1.33,2.46,103.62845303867404,138.2,35.618852459016395,28.605,-109.59499999999998,-102.5811475409836,0.2069826338639653,0.2577340988351403,6649348716771.606,28978758058.690765,19673027324075.7,23973735277445.426,678.8775172570149,19644048566017.008,0.1754677238137051,0.2108113637934609,0.0,0.2762430939226519,0.6629834254143647,0.0607734806629834,2.9e-06,13221.21885359116,3.114754098360656,78.31764705882354,39.85245901639344,0.7524177643476055,834667311942.0203,187409.62495204003,19.94534278728165
ag1,Li7.8Al1.8Ge10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8974863387978145,3.44,1.8641269841269843,2.094,-1.5758730158730156,-1.346,2.46,103.2363387978142,138.2,36.63888888888889,28.615,-109.58499999999998,-101.5611111111111,0.20705499276411,0.2651149702524522,6573535358730.719,28978758058.690765,19039357455248.867,23957258143336.293,657.0108151870553,19010378697190.176,0.1696663090240811,0.2099276975184903,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,3.9e-05,13126.771789617487,2.698412698412698,78.36470588235295,37.98412698412699,0.8420953021316528,989613587377.7837,178324.37785236002,19.504319824371745
u5t,Li9.0Al3.0Ge9.0P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.872432432432433,3.44,1.8246153846153843,2.078,-1.6153846153846154,-1.362,2.46,102.8527027027027,138.2,37.59615384615385,28.625,-109.575,-100.60384615384616,0.2071273516642547,0.2720416341979294,6499361208431.257,28978758058.690765,18444682655272.92,23940781009227.16,636.4897563214009,18415703897214.227,0.164221904375357,0.2090440312435197,0.0,0.2702702702702703,0.6486486486486487,0.081081081081081,0.00028,13034.366824324325,2.307692307692308,78.41176470588236,36.23076923076923,0.8979457248567797,1139962473618.6294,168991.94648100002,19.082271726117167
0y6,Li9.6Al3.6Ge8.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8601075268817207,3.44,1.805757575757576,2.07,-1.634242424242424,-1.37,2.46,102.66397849462363,138.2,38.05303030303031,28.630000000000003,-109.57,-100.14696969696968,0.2071635311143271,0.275347541990089,6462872311912.973,28978758058.690765,18160860591648.03,23932542442172.59,626.6956145900658,18131881833589.34,0.1616234385202842,0.2086021981060344,0.0,0.2688172043010753,0.6451612903225806,0.086021505376344,0.00014,12988.909543010752,2.121212121212121,78.43529411764706,35.39393939393939,0.9173573878312138,1213412895790.958,164233.03669344005,18.87801503499444
yq2,Li6.6Al0.6Ti11.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8737569060773485,3.44,1.7598360655737704,1.9314,-1.6801639344262296,-1.5085999999999995,2.46,105.15055248618783,138.2,40.135245901639344,34.115,-104.08499999999998,-98.06475409836064,0.2468523878437048,0.2904142250480416,6556884644920.94,28978758058.690765,19398666717436.84,23639015337346.016,669.4098718153712,19369687959378.15,0.1689763210934421,0.2028918524747401,0.0,0.2762430939226519,0.6629834254143647,0.0607734806629834,3e-05,13383.32244475138,0.6229508196721312,79.54705882352943,39.85245901639344,0.7524177643476055,53723438392584.516,613370.45787364,19.090919561385583
kab,Li7.8Al1.8Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.853825136612022,3.44,1.7373015873015876,1.9342,-1.7026984126984124,-1.5058,2.46,104.58333333333334,138.2,40.5515873015873,33.544999999999995,-104.655,-97.64841269841268,0.2427279305354558,0.2934268256265362,6491708511136.674,28978758058.690765,18801669945570.93,23657771881142.08,648.8086862622562,18772691187512.234,0.1640425958904865,0.2028418189701612,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,3.75e-05,13270.226707650274,0.5396825396825397,79.46470588235294,37.98412698412699,0.8420953021316528,50315704950021.03,572202.28233876,18.763058445135815
tp2,Li9.6Al3.6Ti8.4P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8247311827957,3.44,1.706060606060606,1.9384,-1.733939393939394,-1.5015999999999998,2.46,103.75537634408605,138.2,41.12878787878788,32.690000000000005,-105.51,-97.07121212121211,0.2365412445730825,0.2976033855194492,6396572380370.928,28978758058.690765,17974015330029.54,23685906696836.188,620.2479517454375,17945036571970.848,0.1572026586772981,0.2027667687132927,0.0,0.2688172043010753,0.6451612903225806,0.086021505376344,2.3e-05,13105.143413978492,0.42424242424242425,79.34117647058824,35.39393939393939,0.9173573878312138,44311120265352.52,504359.31883103994,18.294568149057167
nf0,Li9.0Al3.0Ti9.0P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8343243243243244,3.44,1.7161538461538464,1.937,-1.7238461538461536,-1.503,2.46,104.02837837837838,138.2,40.94230769230769,32.975,-105.225,-97.2576923076923,0.2386034732272069,0.2962540354002004,6427941591055.849,28978758058.690765,18241411436589.062,23676528424938.152,629.4752659739481,18212432678530.37,0.1594124845461743,0.2027917854655822,0.0,0.2702702702702703,0.6486486486486487,0.081081081081081,1.1e-05,13159.576283783785,0.46153846153846156,79.38235294117649,36.23076923076923,0.8979457248567797,46431713096351.805,527785.7333609998,18.44773617613037
fkt,Li7.2La1.2Ti10.8P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.858131868131868,3.44,1.7319354838709675,1.9124,-1.7080645161290324,-1.5275999999999998,2.46,105.66446886446886,138.2,42.692473118279565,36.73866666666667,-101.46133333333331,-95.50752688172042,0.2658369512783406,0.308918039929664,6512121968150.418,28978758058.690765,19060141084456.984,23604729790624.56,657.7280173930995,19031162326398.293,0.1651907117659903,0.2012809270342724,0.0,0.2747252747252747,0.6593406593406593,0.0659340659340659,0.000528,13458.485909645908,1.2580645161290323,80.02352941176471,42.38709677419355,0.8030448563658357,66127781317833.64,595924.0344,19.26925526696242
ctg,Li7.8La1.8Ti10.2P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.845464480874317,3.44,1.713015873015873,1.9036,-1.7269841269841266,-1.5363999999999998,2.46,105.77540983606558,138.2,44.01428571428571,37.908,-100.292,-94.18571428571428,0.2742981186685962,0.3184825304941079,6473813503505.734,28978758058.690765,18749689209119.152,23592276153212.848,647.0149331846917,18720710451060.46,0.162154609356941,0.2004629559378938,0.0,0.273224043715847,0.6557377049180328,0.0710382513661202,0.000528,13467.17761384335,1.5396825396825395,80.24117647058824,43.12698412698413,0.8420953021316528,71451211122402.19,576846.4439999999,19.27392070988778
4t5,Li6.0Cr6.0Sb6.0P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Cr"", ""value"": 3.0}, {""element"": ""Sb"", ""value"": 5.0}, {""element"": ""P"", ""value"": 5.0}]",2.918888888888889,3.44,1.8766666666666667,2.056,-1.5633333333333332,-1.384,2.46,105.46666666666668,138.2,40.0,34.5,-103.7,-98.2,0.2496382054992764,0.2894356005788712,6589843809218.605,28978758058.690765,19711573911538.438,23629017732094.367,680.20768424984,19682595153479.742,0.1715469295215828,0.2028933524629364,0.0,0.2777777777777778,0.6666666666666666,0.0555555555555555,3.57e-10,13444.24333333333,4.166666666666666,79.29411764705884,44.33333333333333,0.9502705392332347,22368696192005.15,522782.70918400004,20.378562130064033
smk,Li6.0Al6.0Sb6.0P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}, {""element"": ""P"", ""value"": 5.0}]",2.916111111111111,3.44,1.8683333333333327,2.0460000000000003,-1.5716666666666668,-1.3939999999999997,2.46,104.61944444444444,138.2,37.458333333333336,31.45,-106.75,-100.74166666666665,0.2275687409551375,0.2710443801254221,6626870757632.768,28978758058.690765,19822654756780.92,23762314746385.35,684.0408659554712,19793675998722.23,0.1742276590315806,0.2061102278749337,0.0,0.2777777777777778,0.6666666666666666,0.0555555555555555,3.17e-08,13352.955138888887,3.333333333333333,79.64705882352942,42.166666666666664,0.9502705392332347,1974546311246.3245,86870.17095999999,19.649229923750283
vtr,Li6.0Fe6.0Sb6.0P18.0O72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""Sb"", ""value"": 5.0}, {""element"": ""P"", ""value"": 5.0}]",2.928333333333333,3.44,1.905,2.0900000000000003,-1.535,-1.3499999999999996,2.46,105.20277777777775,138.2,39.208333333333336,33.55,-104.65,-98.99166666666665,0.2427641099855282,0.2837071876507477,6597316730419.48,28978758058.690765,19733992675141.05,23655920248417.51,680.9813117309493,19705013917082.363,0.1722274209079944,0.2037099421266303,0.0,0.2777777777777778,0.6666666666666666,0.0555555555555555,1.37e-06,13413.038472222219,4.333333333333333,79.1764705882353,46.83333333333333,0.9502705392332347,14992464942452.387,341933.742784,20.459570449630803
dc8,Li18.0Mg6.0P8.0O32.0F6.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Mg"", ""value"": 2.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""F"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}]",2.528285714285714,3.525263157894737,1.344375,1.8128571428571427,-2.180888157894737,-1.7124060150375944,3.0,99.845,137.00394736842105,55.71875,40.57142857142857,-96.43251879699248,-81.28519736842105,0.2961332819289274,0.406694486328669,4512509626719.536,27112499297.134678,9838918715533.637,22329072309958.465,362.892354839948,9811806216236.502,0.0870710784313725,0.1799719887955182,0.0857142857142857,0.2,0.4571428571428571,0.2571428571428571,<1E-10,11842.59319642857,0.0,78.92307692307693,20.8125,0.6829081047004717,13737632643559.062,89846.32408163266,14.64167004291379
hai,Pb6.12Ca1.9Li1.96P6.0O24.0,"[{""element"": ""Ca"", ""value"": 2.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Pb"", ""value"": 2.0}, {""element"": ""P"", ""value"": 5.0}]",2.7648024012006,3.44,1.750738423028786,1.85848787446505,-1.689261576971214,-1.5815121255349498,2.46,113.86368184092044,138.2,77.31351689612015,78.68544935805993,-59.51455064194006,-60.88648310387984,0.5693592572942108,0.5594321048923311,5872907090572.396,28978758058.690765,14649770668815.76,16680427950250.262,505.5348003232414,14620791910757.068,0.1203342030554872,0.1350858436369222,0.0,0.3506753376688343,0.6003001500750375,0.049024512256128,<1E-10,14873.69916208104,11.48936170212766,90.12624934245136,77.37922403003755,0.9959171761981562,43572255762459.27,67552.55667149028,26.217782624278108
tvf,Li12.0N8.0H16.0I4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""N"", ""value"": -3.0}, {""element"": ""H"", ""value"": 1.0}]",2.048,2.9133333333333336,0.98,,-1.9333333333333336,,2.06,71.45,170.66666666666666,67.5,,,-103.16666666666666,,0.3955078125,45038996900.29088,25775180908.86589,124354808758.77034,,4.82459499308484,98579627849.90443,0.0148148148148148,,0.1,0.0,0.2,0.3,1e-05,10470.075,0.0,57.57142857142857,9.0,0.0,0.0,0.0,4.936456823815843
u8r,Ba3.0Li1.0Ta5.0Zr1.0Si4.0O26.0,"[{""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.738,3.44,1.4342857142857142,1.4692307692307691,-2.005714285714286,-1.9707692307692304,2.55,116.44964285714286,138.2,76.0561224489796,76.71428571428571,-61.48571428571428,-62.1438775510204,0.5550961339673351,0.5503337369680145,530245497221.3218,28978758058.69077,1461169441380.4937,1564001336197.5493,50.42208635791715,1432190683321.803,0.0681401332816904,0.0722420808560654,0.0,0.325,0.65,0.025,<1E-10,15014.676025510204,13.35714285714286,90.02564102564102,100.35714285714288,1.2658567518727373,294140403108160.9,870198.8402366865,27.54734701296964
gvd,Li3.0N1.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""N"", ""value"": -3.0}]",1.495,3.04,0.98,,-2.06,,2.06,87.125,146.0,67.5,,,-78.5,,0.4623287671232877,102482830908.48222,36866897357.61785,124354808758.77034,,3.3730749716337267,87487911401.1525,0.0148148148148148,,0.0,0.0,0.25,0.75,0.0005767,8746.1875,0.0,71.0,9.0,0.0,0.0,0.0,8.272761233921429
uex,Fe4.0Na4.0K2.0Li6.0Si24.0O60.0,"[{""element"": ""Na"", ""value"": 1.0}, {""element"": ""K"", ""value"": 1.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}]",2.7056,3.44,1.604,1.7141176470588233,-1.836,-1.7258823529411766,2.62,104.69714285714286,138.2,54.44285714285714,52.13865546218488,-86.0613445378151,-83.75714285714284,0.3772695764268081,0.3939425263593136,1072886828272.5366,28978758058.69076,2638748933593.305,3082465543858.2227,91.0580407983337,2609770175534.6143,0.0814507839858431,0.0932100726630834,0.0,0.34,0.6,0.06,<1E-10,13087.74313265306,0.6000000000000001,85.80851063829786,34.3,0.9160681370152876,120515781026922.31,264613.8082941176,18.913293960546653
11b,Li6.0P2.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""P"", ""value"": -3.0}]",1.2825,2.19,0.98,,-1.21,,1.21,103.625,212.0,67.5,,,-144.5,,0.3183962264150943,96276529982.65248,12041693654.298868,124354808758.77034,,10.327019797117648,112313115104.47148,0.0148148148148148,,0.0,0.0,0.25,0.75,0.000703,14653.1875,0.0,111.00000000000001,9.0,0.0,0.0,0.0,10.088231102138472
fft,Li6.0N2.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""N"", ""value"": -3.0}]",1.495,3.04,0.98,,-2.06,,2.06,87.125,146.0,67.5,,,-78.5,,0.4623287671232877,102482830908.48222,36866897357.61785,124354808758.77034,,3.3730749716337267,87487911401.1525,0.0148148148148148,,0.0,0.0,0.25,0.75,0.0002085,8746.1875,0.0,71.0,9.0,0.0,0.0,0.0,8.272761233921429
