ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID,conductivity_value,conductivity_qualifier,conductivity_used,sample_weight,log10_conductivity,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,family,r_ratio_x_chi_diff,log_rho_ratio,n_Li × r⁻ (pm),chi_range_x_r_avg,field_x_r_diff,ir_mean_square_all,d_mean_c,r_mean_l,s_mean_square_c,entropy_c_l,Vs_variance_c_l,mp_variance_c_l,atwt_geometric_mean_all
13q,Li10Sn(PS6)2,,Li10 Sn1 P2 S12,0.00398,,,,,,,,,,,lgps,10.1021/acs.chemmater.8b00266,1,data/obelix/processed/all-v1.csv,,,,lattice parameters not matching cif; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,,0.00398,exact,0.00398,1.0,-2.4001169279263124,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8840000000000001,2.58,1.2415384615384615,2.1133333333333333,-1.3384615384615386,-0.4666666666666668,1.6,119.44,184.0,59.84615384615385,34.333333333333336,-149.66666666666666,-124.15384615384616,0.18659420289855075,0.32525083612040134,3188037130331.898,12278644599.949677,6119506501776.774,26103345478503.453,498.3861575244107,6107227857176.825,0.06110418898142684,0.2154021028701336,0.0,0.12,0.48,0.4,12.0,-0.43533573449961416,2.697565971463613,73.60000000000001,191.104,-7.58632007815561,18286.94,1.5384615384615385,106.66666666666667,20.153846153846153,0.6365141682948128,3861494956575.2715,7835.8507555555525,18.269338548160913
vg0,Li1.5Al0.5Ge1.5P3O12,,Li1.5 Al0.5 Ge1.5 P3 O12,0.00019,,,,,,,,,,,nasicon,10.1016/j.jeurceramsoc.2014.11.023,1,data/obelix/processed/all-v1.csv,,,,close match: Yes；close match DOI: 10.1016/j.jallcom.2020.155878; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2015,,,,,,0.00019,exact,0.00019,1.0,-3.721246399047171,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8724324324324324,3.44,1.8246153846153845,2.0780000000000003,-1.6153846153846154,-1.3619999999999997,2.46,102.8527027027027,138.2,37.59615384615385,28.625,-109.57499999999999,-100.60384615384615,0.20712735166425472,0.2720416341979294,6499361208431.258,28978758058.690765,18444682655272.918,23940781009227.164,636.4897563214009,18415703897214.227,0.16422190437535705,0.20904403124351972,0.0,0.2702702702702703,0.6486486486486487,0.08108108108108109,14.0,-0.43945187062742447,2.8037914185020245,11.205405405405406,253.01764864864865,-16.521355202870055,13034.366824324325,2.307692307692308,78.41176470588236,36.23076923076923,0.8979457248567797,1139962473618.6294,168991.94648100002,19.082271726117167
trv1_0051,Li2.4Y0.4Zr0.6Cl6,,Li2.4 Y0.4 Zr0.6 Cl6,2.05e-3,,,,,,,,,,,halides,10.1021/acsami.4c01352,1,data/obelix/processed/all-v1.csv,,,,系列最优; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2024,,,,,,0.00205,exact,0.00205,1.0,-2.688246138944246,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.404042553191489,3.16,1.07,1.286,-2.09,-1.874,2.18,141.8276595744681,181.0,72.7,85.17999999999999,-95.82000000000001,-108.3,0.4706077348066298,0.4016574585635359,61970611588.15848,6449680150.445432,159948725890.00504,245374127004.96826,24.799481859415703,153499045739.5596,0.023185676510018235,0.043275744578506435,0.6382978723404255,0.10638297872340426,0.0,0.2553191489361702,8.0,-0.83946408839779,1.394442607118662,46.212765957446805,309.1842978723405,-2.511008766034975,22854.67670212766,3.4117647058823533,106.54285714285713,35.76470588235294,0.6730116670092565,1553327997626.662,25977.840000000004,25.823667459047563
xr7,Li1.4Ti1.6Fe0.4P3O12,,Li1.4 Ti1.6 Fe0.4 P3 O12,0.000392,,,,,,,,,,,nasicon,10.1149/1.2086597,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1990,,,,,,0.000392,exact,0.000392,1.0,-3.406713932979543,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.8488043478260874,3.44,1.7403125000000002,1.9532000000000003,-1.6996874999999998,-1.4867999999999997,2.46,104.53260869565217,138.2,41.40625,34.1,-104.1,-96.79374999999999,0.24674384949348774,0.2996110709117222,6448087152077.8,28978758058.690765,18483915390863.625,23624592353852.99,637.8436009379041,18454936632804.934,0.1609412781771082,0.20185668791855038,0.0,0.27173913043478265,0.6521739130434783,0.07608695652173914,14.0,-0.5092451920902678,2.8047142028961733,10.515217391304347,257.15021739130435,-15.578109844555465,13238.111684782609,0.875,79.23529411764707,38.84375,0.8731726364245316,49679648937385.78,613716.4696,18.90040573544991
klr,Li4Sn(SeS)2,,Li4 Sn1 Se2 S2,3.6e-05,,,,,,,,,,,chalcogenidotetrelates,10.1021/acs.chemmater.0c04150,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2021,,,,,,3.6e-05,exact,3.6e-05,1.0,-4.443697499232712,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""Se"", ""value"": -2.0}, {""element"": ""S"", ""value"": -2.0}]",1.7933333333333334,2.565,1.176,1.96,-1.389,-0.605,1.6,122.55555555555556,191.0,67.8,69.0,-122.0,-123.2,0.3612565445026178,0.35497382198952876,111929255313.54329,11066274304.58662,192619640120.70865,465678965568.46185,17.406006287127177,181553365816.12204,0.023446054750402578,0.057971014492753624,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,4.0,-0.49305863874345546,1.2406991360554418,84.88888888888889,196.0888888888889,-2.8885539452495976,18789.555555555555,4.0,116.0,27.2,0.0,0.0,0.0,22.95004721683884
za6,Li1.1Al0.1Ge1.9P3O12,,Li1.1 Al0.1 Ge1.9 P3 O12,2.9e-06,,,,,,,,,,,nasicon,10.1016/s0955-2219(99)00055-2,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1999,,,,,,2.9e-06,exact,2.9e-06,1.0,-5.5376020021010435,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.9230939226519337,3.44,1.9062295081967215,2.1100000000000003,-1.5337704918032784,-1.3299999999999996,2.46,103.62845303867401,138.2,35.618852459016395,28.604999999999997,-109.595,-102.5811475409836,0.20698263386396526,0.25773409883514037,6649348716771.606,28978758058.690765,19673027324075.703,23973735277445.426,678.877517257015,19644048566017.01,0.17546772381370512,0.21081136379346094,0.0,0.2762430939226519,0.6629834254143646,0.06077348066298342,14.0,-0.395304955524848,2.83179142615429,8.398895027624308,254.92599447513805,-17.999680465214247,13221.218853591157,3.114754098360656,78.31764705882354,39.85245901639344,0.7524177643476055,834667311942.0203,187409.62495204003,19.945342787281632
v31,Li3InCl6,,Li3 In1 Cl6,0.0013,,,,,,,,,,,halides,10.1002/aenm.202100836,1,data/obelix/processed/all-v1.csv,,,,Curator row 31; undoped baseline; original 1.3 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2021,,,,,,0.0013,exact,0.0013,1.0,-2.886056647693163,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.368,3.16,1.18,1.78,-1.9800000000000002,-1.3800000000000001,2.18,136.85,181.0,70.625,80.0,-101.0,-110.375,0.4419889502762431,0.39019337016574585,63585391045.03652,6449680150.445432,149288957386.92316,224091403271.38156,23.146722613308643,142839277236.47772,0.02048611111111111,0.0375,0.6,0.1,0.0,0.3,8.0,-0.7725828729281768,1.3644895071588188,54.3,298.333,-2.261154513888889,21663.475,5.0,105.14285714285714,31.75,0.0,0.0,0.0,24.446652852180122
yz1,Li2.9Y0.9Zr0.1Cl6,,Li2.9 Y0.9 Zr0.1 Cl6,0.00032,,,,,,,,,,,halides,10.1021/acsenergylett.9b02599,1,data/obelix/processed/all-v1.csv,,,,Human-verified Figure 1d extraction; curator row 26-2; phase I; original 0.32 mS/cm at 25 C; synthesis_method=unknow; measured_temperature=25; amorphous=否; source_year=2020,,,,,,0.00032,exact,0.00032,1.0,-3.494850021680094,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.3265656565656565,3.16,1.0443589743589745,1.231,-2.1156410256410254,-1.929,2.18,138.98030303030302,181.0,74.33461538461539,94.15499999999999,-86.84500000000001,-106.66538461538461,0.5201933701657457,0.41068848278793035,55400052374.29216,6449680150.445432,130708317334.05635,149133492202.38577,20.26586036596393,124258637183.61092,0.019546365169753423,0.03326786119907538,0.6060606060606061,0.10101010101010101,0.0,0.29292929292929293,8.0,-0.8688694029444136,1.3067650459883426,53.02020202020202,302.9770606060606,-2.0849205586645065,22088.210833333334,2.8461538461538467,107.75714285714285,32.333333333333336,0.3250829733914482,582497999109.9983,9741.69,24.13433643123022
ar1,Li4SnSeS3,,Li4 Sn1 Se1 S3,7.5e-05,,,,,,,,,,,chalcogenidotetrelates,10.1021/acs.chemmater.0c04150,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2021,,,,,,7.5e-05,exact,7.5e-05,1.0,-4.1249387366083,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""Se"", ""value"": -2.0}, {""element"": ""S"", ""value"": -2.0}]",1.7966666666666669,2.5725,1.176,1.96,-1.3964999999999999,-0.6124999999999998,1.6,121.0,187.5,67.8,69.0,-118.5,-119.7,0.368,0.3616,112198670934.73508,11672459452.268148,192619640120.70865,465678965568.46185,16.502061190135855,180947180668.4405,0.023446054750402578,0.057971014492753624,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,4.0,-0.5049743999999999,1.217538193159035,83.33333333333333,193.60000000000002,-2.8064927536231887,18195.333333333332,4.0,113.4,27.2,0.0,0.0,0.0,20.76334751479042
trv1_0080,Li0.9Nb1Cl4.1O0.9,,Li0.9 Nb1 Cl4.1 O0.9,3.1e-3,,,,,,,,,,,oxyhalides,10.1021/acs.chemmater.5c00627,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=高能球磨（500 rpm，40 h）+真空安瓿100°C退火12 h; measured_temperature=25; amorphous=否; source_year=2025,,,,,,0.0031,exact,0.0031,1.0,-2.5086383061657274,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""O"", ""value"": -2.0}]",2.6860869565217387,3.2104,1.3063157894736843,1.6,-1.9040842105263156,-1.6103999999999998,2.46,143.62028985507243,173.296,65.52631578947368,63.75,-109.54599999999999,-107.76968421052631,0.36786769458037116,0.37811787802069113,130800540948.06087,10504914173.929592,447367979827.35376,738079833789.0787,42.58654306168463,436863065653.4242,0.04829721362229102,0.0784313725490196,0.5942028985507245,0.14492753623188406,0.13043478260869565,0.13043478260869565,17.0,-0.7199682812569134,1.6292723878979383,22.60382608695652,353.30591304347814,-5.204975460322633,23141.17442028985,7.368421052631579,99.43333333333334,46.89473684210526,0.0,0.0,0.0,29.70571398409282
uut,Li6P1Se0.3S4.7Br1,,Li6 P1 Se0.3 S4.7 Br1,0.00362,,,,,,,,,,,argyrodites,10.1021/acs.inorgchem.8b02443,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,,0.00362,exact,0.00362,1.0,-2.441291429466834,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""Se"", ""value"": -2.0}, {""element"": ""S"", ""value"": -2.0}]",1.8400769230769234,2.641833333333334,1.1528571428571428,2.19,-1.4889761904761911,-0.451833333333334,1.98,118.63076923076923,186.70000000000002,60.285714285714285,17.0,-169.70000000000002,-126.41428571428574,0.09105516871987145,0.3229015226872752,3056465593052.163,10957520359.091093,5666901083931.938,38922178734970.945,517.1700255368722,5655943563572.848,0.05471521942110178,0.29411764705882354,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.46153846153846156,2.0,-0.4807926791498604,2.713633345827126,86.16923076923078,234.88892307692308,-6.916785380818997,18225.14615384615,0.0,106.27142857142857,12.857142857142856,0.0,0.0,0.0,17.28488287610322
trv1_0102,Li3In1I0.1Cl5.9,,Li3 In1 I0.1 Cl5.9,3.0e-4,,,,,,,,,,,halides,10.1021/acs.jpclett.5c00947,1,data/obelix/processed/all-v1.csv,,,,x=0.1；生成LiInI4杂相; synthesis_method=球磨+退火; measured_temperature=RT; amorphous=否; source_year=2025,,,,,,0.0003,exact,0.0003,1.0,-3.5228787452803374,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.3630000000000004,3.1516666666666673,1.18,1.78,-1.9716666666666673,-1.3716666666666673,2.18,137.24,181.65,70.625,80.0,-101.65,-111.025,0.4404073768235618,0.3887971373520506,63556811723.64569,6402047948.127376,149288957386.92316,224091403271.38156,23.318937720638406,142886909438.79578,0.02048611111111111,0.0375,0.6,0.1,0.0,0.3,8.0,-0.76657835581246,1.3677087625289621,54.495,299.18320000000006,-2.2744704861111114,21819.865,5.0,105.62857142857143,31.75,0.0,0.0,0.0,24.760399339986435
trv1_0129,Li1Ta1S0.5Cl4O0.5,,Li1 Ta1 S0.5 Cl4 O0.5,1.89e-3,,,,,,,,,,,oxyhalides,10.1002/smll.74036,1,data/obelix/processed/all-v1.csv,,,,LTOSC-1；最低活化能; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,,0.00189,exact,0.00189,1.0,-2.7235381958267557,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""S"", ""value"": -2.0}]",2.59,3.13,1.24,1.5,-1.89,-1.63,2.46,145.94285714285715,177.02,68.25,69.0,-108.02000000000001,-108.77000000000001,0.3897864648062366,0.38554965540616876,107554419664.34995,9285484386.22039,353226757859.6738,582098706960.5773,38.040746520866534,343941273473.4534,0.04363929146537843,0.07246376811594203,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,17.0,-0.7286888487176589,1.580249031049597,25.28857142857143,359.0194285714286,-4.7466457326892115,23834.124285714286,11.5,102.16666666666666,76.5,0.0,0.0,0.0,33.25124062927193
8jy,Li1.5Ti1.5In0.5P3O12,,Li1.5 Ti1.5 In0.5 P3 O12,0.000204,,,,,,,,,,,nasicon,10.1149/1.2086597,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1990,,,,,,0.000204,exact,0.000204,1.0,-3.6903698325741012,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8389189189189192,3.44,1.7292307692307693,1.954,-1.7107692307692306,-1.486,2.46,104.94054054054054,138.2,43.53846153846154,36.35,-101.85,-94.66153846153844,0.2630246020260492,0.31503951909161754,6402653840980.341,28978758058.690765,18169438609451.08,23582963749658.77,626.9916251294296,18140459851392.387,0.1573074949411848,0.20005529897909574,0.0,0.2702702702702703,0.6486486486486487,0.08108108108108109,14.0,-0.5389599157382748,2.7972617398987127,11.205405405405406,258.1537297297297,-14.890969482663227,13274.736756756756,2.0,79.88235294117649,41.15384615384616,0.8979457248567797,46244704647214.58,543827.301225,19.184105130969286
mgs,Li3.8Ge0.8P0.2O4,,Li3.8 Ge0.8 P0.2 O4,1.03e-06,,,,,,,,,,,lisicon,10.1021/acs.chemmater.8b01504,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,,1.03e-06,exact,1.03e-06,1.0,-5.987162775294828,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.2193181818181817,3.44,1.2020833333333334,2.046,-2.2379166666666666,-1.3940000000000001,2.46,96.5340909090909,138.2,61.8125,40.2,-97.99999999999999,-76.38749999999999,0.2908827785817656,0.4472684515195369,1094344574948.5371,28978758058.690765,1982149422356.7424,9041768954029.037,68.40008182346149,1953170664298.0518,0.03847605064570112,0.12838874680306905,0.0,0.11363636363636363,0.45454545454545453,0.43181818181818177,13.0,-1.0009495221297637,1.8350566212443349,59.677272727272715,237.47386363636363,-2.939089318698494,10847.876136363637,1.6666666666666672,74.2,19.29166666666667,0.5004024235381879,503646768850.6963,127906.36960000005,12.994070802588205
kxh,Li0.34Pr0.56Ti1O3.01,,Li0.34 Pr0.56 Ti1 O3.01,1e-06,,,,,,,,,,,perovskites,10.1016/0167-2738(94)90310-7,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1994,,,,,,1e-06,exact,1e-06,1.0,-6.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Pr"", ""value"": 3.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.6192260692464355,3.4399999999999995,1.3189473684210526,1.392820512820513,-2.121052631578947,-2.047179487179487,2.46,114.24412763068565,138.2,76.29298245614035,78.2094017094017,-59.990598290598285,-61.90701754385964,0.565914628866872,0.5520476299286567,176949987968.16205,28978758058.690765,411367567982.6402,473921630890.40674,14.195486471487019,382388809923.94946,0.045499285473437984,0.05218692651441996,0.0,0.31771894093686354,0.6130346232179226,0.06924643584521385,18.0,-1.1709220782170982,1.1521502801491101,9.569857433808554,281.0405539714867,-2.816725064037203,14145.329861959717,6.947368421052632,91.945295404814,77.73684210526315,0.652825793916348,202437667015855.25,123636.52202498357,24.192530741912687
trv1_0082,Li0.8Nb1Cl4.2O0.8,,Li0.8 Nb1 Cl4.2 O0.8,1.7e-3,,,,,,,,,,,oxyhalides,10.1021/acs.chemmater.5c00627,1,data/obelix/processed/all-v1.csv,,,,系列最低电导率; synthesis_method=高能球磨（500 rpm，40 h）+真空安瓿100°C退火12 h; measured_temperature=25; amorphous=否; source_year=2025,,,,,,0.0017,exact,0.0017,1.0,-2.769551078621726,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""O"", ""value"": -2.0}]",2.707058823529412,3.2048,1.3244444444444445,1.6,-1.8803555555555556,-1.6048,2.46,145.36911764705883,174.152,65.41666666666667,63.75,-110.40199999999999,-108.73533333333332,0.3660595342000092,0.3756297181006631,130564021158.07625,10054332615.764687,465313155997.8305,738079833789.0787,46.27986498758187,455258823382.0658,0.05015734688937303,0.0784313725490196,0.6176470588235294,0.14705882352941177,0.11764705882352942,0.11764705882352942,17.0,-0.706317427262349,1.6653920833126914,20.488470588235295,357.60802941176473,-5.4538758331316055,23615.390367647058,7.777777777777779,100.03333333333335,49.0,0.0,0.0,0.0,30.70486276030139
trv1_0014,Li2HClO,,Li2 H1 Cl1 O1,1.93e-6,,,,,,,,,,,antiperovskite,10.1039/d2ta01462a,1,data/obelix/processed/all-v1.csv,,,,室温为正交相与立方相混合相; synthesis_method=熔融-凝固法（350°C，6 min）; measured_temperature=25; amorphous=否; source_year=2022,,,,,,1.93e-06,exact,1.93e-06,1.0,-5.714442690992226,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""H"", ""value"": 1.0}]",2.152,3.3,0.98,,-2.32,,2.46,90.84,159.6,67.5,,,-92.1,,0.42293233082706766,56827611145.33537,17714219104.5681,124354808758.77036,,7.020055923701544,106640589654.20226,0.014814814814814815,,0.2,0.0,0.2,0.4,1.0,-0.9812030075187969,0.8463405718532024,63.84,223.4664,-1.3644444444444443,12194.548,0.0,64.66666666666666,9.0,0.0,0.0,0.0,7.726932016907488
7iw,Ba0.5Li9Ge1P2S12,,Ba0.5 Li9 Ge1 P2 S12,9.98e-05,,,,,,,,,,,lgps,10.1016/j.ssi.2017.01.014,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,,9.98e-05,exact,9.98e-05,1.0,-4.000869458712629,"[{""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.9026530612244898,2.58,1.2524000000000002,1.9528571428571426,-1.3276,-0.6271428571428574,1.69,121.19241982507289,184.0,60.89714285714285,43.91836734693878,-140.0816326530612,-123.10285714285715,0.23868677905944988,0.33096273291925465,3293652904963.0107,12278644599.949677,6443772194911.55,22693702616447.27,524.7950734674705,6431493550311.601,0.0652246475941236,0.19484993188377472,0.0,0.14285714285714285,0.4897959183673469,0.3673469387755102,12.0,-0.43938612422360246,2.7199897494317518,67.59183673469389,204.81518950437317,-8.029340474972598,18809.789462723864,1.6,108.25806451612902,23.119999999999997,0.9556998911125343,276748910840939.84,170388.07265306124,19.41107527354653
l9r,Li6CaLa2Ta2O12,,Li6 Ca1 La2 Ta2 O12,2.2e-06,,,,,,,,,,,garnet,10.1021/am4060194,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2014,,,,,,2.2e-06,exact,2.2e-06,1.0,-5.657577319177793,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ca"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.32,3.44,1.0981818181818181,1.24,-2.341818181818182,-2.2,2.46,110.79710144927535,138.2,80.90303030303029,96.98666666666665,-41.21333333333334,-57.2969696969697,0.7017848528702363,0.5854054291102048,106670476303.52083,28978758058.690765,191425078025.15363,271909401144.81357,6.605703309902372,162446319966.46286,0.027509031299527465,0.04274209108118265,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,6.0,-1.3709130776253522,0.8199190637898776,36.052173913043475,272.56086956521733,-1.576184132762016,13314.674589371978,8.0,90.3529411764706,63.09090909090909,1.0549201679861442,2697479748415.537,1082522.1600000001,19.95507695188962
5qw,Li6.4Ge0.4P0.6S5I1,,Li6.4 Ge0.4 P0.6 S5 I1,0.0015,,,,,,,,,,,argyrodites,10.1021/jacs.8b10282,1,data/obelix/processed/all-v1.csv,,,,appendix: diffraction data available; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,,0.0015,exact,0.0015,1.0,-2.8239087409443187,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.787313432835821,2.5933333333333333,1.1337837837837839,2.118,-1.4595495495495494,-0.4753333333333334,1.6800000000000002,119.44776119402984,190.0,62.243243243243235,28.6,-161.4,-127.75675675675677,0.1505263157894737,0.32759601706970126,1853942506833.3757,10830828501.851728,3348357381156.2324,23981973844499.99,309.1506232033652,3337526552654.381,0.04136054212780556,0.2112531969309463,0.07462686567164178,0.07462686567164178,0.3731343283582089,0.47761194029850745,2.0,-0.47814261914830897,2.4901701263112317,90.74626865671641,200.67223880597015,-5.284088719949646,18497.0,0.5405405405405406,109.0,14.162162162162161,0.6730116670092565,755470153276.0444,191859.55440000002,17.503281305590125
3o4,Li6.25La3Zr2Ga0.25O12,,Li6.25 La3 Zr2 Ga0.25 O12,0.00035,,,,,,,,,,,garnet,10.1016/j.matchemphys.2012.03.054,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2012,,,,,,0.00035,exact,0.00035,1.0,-3.4559319556497243,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.2901063829787236,3.44,1.090217391304348,1.2214285714285715,-2.349782608695652,-2.2185714285714284,2.46,110.92765957446808,138.2,82.4695652173913,100.29047619047618,-37.909523809523805,-55.73043478260868,0.7256908552132865,0.596740703454351,91545388290.02264,28978758058.690765,156832306792.282,195495994927.41492,5.41197474628309,127853548733.59125,0.02474518313285484,0.03656705017814058,0.0,0.22340425531914893,0.5106382978723404,0.26595744680851063,6.0,-1.4022109268778433,0.7333557613964852,36.75531914893617,272.88204255319147,-1.379059814769275,13320.732269503544,7.782608695652174,91.84057971014492,61.2391304347826,0.8324075743474855,21179186414268.516,272291.04435827665,19.88889894613296
