ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID,conductivity_value,conductivity_qualifier,conductivity_used,sample_weight,log10_conductivity,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,delta_anion,tau_cationic,family,r_ratio_x_chi_diff,log_rho_ratio,n_Li × r⁻ (pm),chi_range_x_r_avg,field_x_r_diff,ir_mean_square_all,d_mean_c,r_mean_l,s_mean_square_c,entropy_c_l,Vs_variance_c_l,mp_variance_c_l,atwt_geometric_mean_all
lpx,Li1.15Y0.15Zr1.85P3O12,,Li1.15 Y0.15 Zr1.85 P3 O12,7.1e-05,,,,,,,,,,,nasicon,10.1016/j.jpowsour.2013.03.175,1,data/database/obelix/processed/all-v1.csv,,,,bulk ic (total ic 7.10E-05); synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2013,,,,,,7.1e-05,exact,7.1e-05,1.0,-4.1487416512809245,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8441046831955923,3.44,1.6813821138211382,1.8427,-1.7586178861788615,-1.5973,2.46,107.20206611570248,138.2,46.71829268292682,41.9385,-96.26149999999998,-91.48170731707316,0.3034623733719248,0.3380484275175602,6494388452393.555,28978758058.690765,19109822002315.24,23476479456833.227,659.4424082499346,19080843244256.547,0.1624311732949237,0.1963829357453487,0.0,0.2754820936639118,0.6611570247933884,0.0633608815426997,0.0,1.951219512195122,nasicon,-0.5944980110270198,2.8191768728597695,8.756473829201097,263.7170826446281,-14.859481054535001,13660.271508264465,3.8780487804878048,81.26764705882354,51.76422764227643,0.7795654523164246,155818357215446.94,768576.1599000001,20.500183107138
caltech_icsd_163300,Li1.2Ti1.4Al0.2Ge0.4P3O12,,Li1.2 Ti1.4 Al0.2 Ge0.4 P3 O12,0.0007,,,,,,,,,,,nasicon,10.3166/acsm.32.561-572,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,163300.0,,,0.0007,exact,0.0007,1.0,-3.154901959985743,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8740659340659342,3.44,1.7787096774193552,1.9704,-1.6612903225806448,-1.4695999999999998,2.46,104.54670329670328,138.2,39.41129032258065,32.67,-105.53,-98.78870967741936,0.236396526772793,0.2851757621026096,6543476686400.39,28978758058.690765,19152182354158.52,23718860965054.453,660.9041807578346,19123203596099.83,0.1678142393699916,0.204534101263234,0.0,0.2747252747252747,0.6593406593406593,0.0659340659340659,0.0,1.9354838709677424,nasicon,-0.4737597338156255,2.8201384991458345,9.112087912087906,257.1848901098901,-16.57815217285906,13292.524313186812,1.096774193548387,79.24705882352941,38.90322580645161,0.9937390880265916,44729882021231.08,513939.73935936,19.09966113389236
lzt,Li1.1Ti1.9Fe0.1P3O12,,Li1.1 Ti1.9 Fe0.1 P3 O12,0.00063,,,,,,,,,,,nasicon,10.1016/j.ssi.2014.07.018,1,data/database/obelix/processed/all-v1.csv,,,,composition should be corrected; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2014,,,,,,0.00063,exact,0.00063,1.0,-3.2006594505464183,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.874972375690608,3.44,1.7634426229508198,1.9358,-1.6765573770491802,-1.5042,2.46,105.20856353591158,138.2,40.30737704918033,34.325,-103.875,-97.89262295081966,0.2483719247467438,0.291659747099713,6553945570391.442,28978758058.690765,19389945856947.68,23628375887549.234,669.1089320555824,19360967098888.99,0.1687795763599746,0.2026518238999098,0.0,0.2762430939226519,0.6629834254143646,0.0607734806629834,0.0,1.9672131147540983,nasicon,-0.48898430058832204,2.8254968273933447,8.398895027624306,258.8130662983425,-16.52227543040607,13389.297582872929,0.7213114754098361,79.5,40.31147540983606,0.7524177643476055,53888623876064.31,628001.7016,19.16779909742713
xr7,Li1.4Ti1.6Fe0.4P3O12,,Li1.4 Ti1.6 Fe0.4 P3 O12,0.000392,,,,,,,,,,,nasicon,10.1149/1.2086597,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1990,,,,,,0.000392,exact,0.000392,1.0,-3.406713932979543,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.8488043478260874,3.44,1.7403125000000002,1.9532000000000005,-1.6996874999999998,-1.4867999999999997,2.46,104.53260869565216,138.2,41.40625,34.1,-104.1,-96.79375,0.2467438494934877,0.2996110709117222,6448087152077.8,28978758058.690765,18483915390863.625,23624592353852.99,637.8436009379041,18454936632804.934,0.1609412781771082,0.2018566879185503,0.0,0.2717391304347826,0.6521739130434783,0.0760869565217391,0.0,1.875,nasicon,-0.5092451920902678,2.8047142028961733,10.515217391304342,257.1502173913043,-15.578109844555469,13238.111684782609,0.875,79.23529411764707,38.84375,0.8731726364245316,49679648937385.78,613716.4696,18.90040573544991
smll_74786_x15,Li1.55Hf0.15Zr0.4Ta0.15Nb0.15Mo0.15Cl6,,Li1.55 Hf0.15 Zr0.4 Ta0.15 Nb0.15 Mo0.15 Cl6,0.00024,,,,,,,,,,,halides,10.1002/smll.74786,1,data/add-data/literature_additions.csv,,,,Manual literature addition; high-entropy Nb-Mo-Ta-Hf co-doped Li2ZrCl6 series; x=0.15; room temperature; conductivity digitized from figure (~0.24 mS/cm); addition_id=ADD-0157; calculation_method=figure_digitized_S_cm; target_temperature_C=25.0; structure_status=no_structure_provided,,,,,,0.00024,exact,0.00024,1.0,-3.619788758288394,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""Mo"", ""value"": 5.0}]",2.572514619883041,3.16,1.1901960784313728,1.5160000000000002,-1.9698039215686274,-1.644,2.18,147.43421052631578,181.0,68.45588235294119,69.9375,-111.0625,-112.54411764705881,0.3863950276243094,0.3782092947676309,94411244130.26593,6449680150.445432,301379629965.13776,575768102835.0071,46.72784121617623,294929949814.6923,0.034691011567704357,0.06549911653468314,0.7017543859649122,0.11695906432748537,0.0,0.18128654970760233,0.0,2.3529411764705883,halides,-0.7449981520069843,1.6695757174771513,32.81286549707602,321.4065789473684,-3.9042692871711973,24396.78179824561,6.235294117647058,104.75714285714284,47.62745098039216,1.5047882836811906,10456958247370.268,177315.15,30.20803894932715
be9,LiGaBr4,,Li1 Ga1 Br4,7e-06,,,,,,,,,,,halides,10.1016/s0167-2738(00)00491-4,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2000,,,,,,7e-06,exact,7e-06,1.0,-5.154901959985743,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""Br"", ""value"": -1.0}]",2.438333333333333,2.96,1.395,1.81,-1.565,-1.15,1.98,151.0,196.0,61.0,54.5,-141.5,-135.0,0.2780612244897959,0.3112244897959184,142240436975.12537,5079321332.016004,416562668261.3441,708770527763.9178,82.01148165910753,411483346929.3281,0.0349303431872239,0.055045871559633,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,2.0,halides,-0.48706632653061227,1.9138746581413526,32.66666666666666,298.98,-4.715596330275226,26865.08333333333,5.0,116.2,36.5,0.0,0.0,0.0,51.98108800868945
liverpool_735_0613,Li14Zn(GeO4)4,,Li14 Zn1 Ge4 O16,1e-06,,,,,,,,,,,lisicon,10.1149/1.2119778,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=735; measured_temperature_C=25; chemical_family=Oxides,,,,,,1e-06,exact,1e-06,1.0,-6.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zn"", ""value"": 2.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.241428571428571,3.44,1.2321052631578946,1.938,-2.207894736842105,-1.502,2.46,97.35809523809525,138.2,62.96491228070176,50.266666666666666,-87.93333333333332,-75.23508771929824,0.3637240713941148,0.4556071800340214,249767272372.5894,28978758058.690765,435694442321.1356,1307445416295.7583,15.03495910482852,406715684262.4448,0.0307861297189978,0.0755058114507103,0.0,0.1428571428571428,0.4571428571428571,0.4,0.0,0.8421052631578947,lisicon,-1.0059326948645892,1.1771022511547629,55.28,239.5009142857143,-2.316197169946494,10924.94622222222,2.631578947368421,76.80952380952381,23.473684210526315,0.5004024235381879,4527181671467.281,43051.27014400002,14.17742599474698
acsnano_4c02678_ta02,Li2.6Ta0.2In0.8Cl6,,Li2.6 Ta0.2 In0.8 Cl6,0.00463,,,,,,,,,,,halides,10.1021/acsnano.4c02678,1,data/add-data/literature_additions.csv,,,,Manual literature addition; LInTaCl optimal composition; room temperature Table S1 value 4.63 mS/cm and 30 C value 4.47 mS/cm; oxidative onset 5.13 V; AIMD at 300 K 21.27 mS/cm and Ea=0.29 eV; monoclinic C2/m; a=6.35 A; b=10.9149 A; c=6.311 A; beta=108.844 deg; addition_id=ADD-0162; calculation_method=direct_source_S_cm; target_temperature_C=25.0; structure_status=cif_in_si_not_imported; source_year=2024,,,,,,0.00463,exact,0.00463,1.0,-2.3344190089820467,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.4199999999999995,3.16,1.1866666666666665,1.7240000000000002,-1.9733333333333336,-1.436,2.18,139.51041666666663,181.0,70.3611111111111,77.8,-103.2,-110.6388888888889,0.4298342541436464,0.38873542050337623,68511817467.15585,6449680150.445432,171948712995.00656,295692864009.2207,26.660037239696504,165499032844.56113,0.0230586867060297,0.04449275362318841,0.6249999999999999,0.10416666666666666,0.0,0.2708333333333333,0.0,1.6666666666666665,halides,-0.7671045631266625,1.4258607517163777,49.02083333333333,304.13270833333326,-2.551187476392119,22342.130208333332,5.722222222222223,104.91428571428571,36.72222222222223,0.5004024235381879,44520623174393.734,1308964.8099999998,26.00866847682436
caltech_icsd_33397,Li2.1Sn0.9O2.85,,Li2.1 Sn0.9 O2.85,1e-06,,,,,,,,,,,oxides,10.1016/j.ssi.2021.115610,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,33397.0,,,1e-06,exact,1e-06,1.0,-6.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sn"", ""value"": 4.0}]",2.3292307692307697,3.44,1.274,1.96,-2.166,-1.48,2.46,102.17435897435898,138.2,67.95,69.0,-69.19999999999999,-70.24999999999999,0.4992764109985528,0.4916787264833575,130400962029.45335,28978758058.69076,226752055801.67783,465678965568.46185,7.824767898694493,197773297742.98703,0.0277616747181964,0.0579710144927536,0.0,0.1538461538461538,0.4871794871794872,0.358974358974359,0.0,0.95,oxides,-1.0649761215629523,0.8934714641978856,49.610256410256405,251.34892307692309,-1.9502576489532968,11672.796410256413,6.0,81.96000000000001,36.3,0.0,0.0,0.0,16.136727061993763
dax,Li3.6Zr0.8Al0.2Cl3.8O1.8,,Li3.6 Zr0.8 Al0.2 Cl3.8 O1.8,0.000624,,,,,,,,,,,halides,10.1038/s41467-025-68210-5,1,data/database/obelix/processed/all-v1.csv,,,,Source data/add-data-LZACO.txt; original 0.624 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,,0.000624,exact,0.000624,1.0,-3.204815410317576,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""O"", ""value"": -2.0}]",2.266078431372549,3.25,1.0682608695652174,1.386,-2.1817391304347824,-1.864,2.46,122.66764705882352,167.24285714285713,68.40217391304347,71.65,-95.59285714285711,-98.84068322981366,0.4284188946783976,0.4089990752466937,99430274480.3516,13691169478.09572,203808315352.6631,489840939090.6771,14.886114416940986,190117145874.56732,0.0233330320286842,0.053998613998614,0.3725490196078431,0.0980392156862745,0.1764705882352941,0.3529411764705882,0.1195187973756347,1.217391304347826,halides,-0.8923292867773517,1.1727813527221662,59.026890756302514,301.76241176470586,-2.3062528275382714,17702.739656862745,2.086956521739131,95.54545454545456,26.0,0.5004024235381879,79580228999204.0,228304.307344,18.559969397134974
lxk,Li6.7Ge0.7P0.3S5I1,,Li6.7 Ge0.7 P0.3 S5 I1,0.00554,,,,,,,,,,,argyrodites,10.1021/jacs.8b10282,1,data/database/obelix/processed/all-v1.csv,,,,appendix: diffraction data available; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,,0.00554,exact,0.00554,1.0,-2.25649023527157,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""I"", ""value"": -1.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.7656934306569343,2.5933333333333333,1.1207792207792209,2.064,-1.4725541125541126,-0.5293333333333337,1.6800000000000002,118.94525547445257,190.0,63.57792207792208,37.3,-152.7,-126.42207792207792,0.1963157894736842,0.3346206425153793,998173895353.4048,10830828501.851728,1767532129263.7058,12776820176646.771,163.19454499362757,1756701300761.854,0.0322550803369217,0.1491048593350383,0.072992700729927,0.072992700729927,0.364963503649635,0.4890510948905109,0.0706126729736776,0.7792207792207793,argyrodites,-0.4927470032815214,2.212705637758769,92.91970802919707,199.82802919708033,-4.077754279737198,18231.735401459853,0.909090909090909,109.42857142857144,15.05194805194805,0.6108643020548935,661036384116.5388,167877.11010000005,17.475489566748188
caltech_icsd_14943,Li3.33Si0.33P0.67S4,,Li3.33 Si0.33 P0.67 S4,0.00104,,,,,,,,,,,thio_lisicon,10.1021/acs.chemmater.9b00657,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,14943.0,,,0.00104,exact,0.00104,1.0,-2.9829666607012197,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8820768307322928,2.58,1.2373441108545034,2.0943,-1.3426558891454967,-0.4857,1.6,118.01380552220888,184.0,57.05658198614319,22.28,-161.72,-126.9434180138568,0.1210869565217391,0.3100901194899086,3354843745444.412,12278644599.949677,6442663700035.139,27482632307985.445,524.7047951906306,6430385055435.189,0.0661413757188787,0.2370588235294118,0.0,0.120048019207683,0.4801920768307323,0.3997599039615846,0.0,0.9237875288683602,thio_lisicon,-0.4163443250989566,2.7199150331621555,73.55582232893157,188.82208883553423,-8.396212305893176,18145.17557022809,0.0,104.93,15.235565819861431,0.6341786357122057,216328285592.08508,414800.8656990001,17.25272885516131
f0h,Ba0.4Li9.2Ge1P2S12,,Ba0.4 Li9.2 Ge1 P2 S12,0.000316,,,,,,,,,,,lgps,10.1016/j.ssi.2017.01.014,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,,0.000316,exact,0.000316,1.0,-3.500312917381596,"[{""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8992682926829267,2.58,1.250952380952381,1.9841176470588235,-1.329047619047619,-0.5958823529411765,1.69,120.6492450638792,184.0,60.31519274376417,40.87394957983193,-143.12605042016807,-123.68480725623584,0.2221410303251735,0.3277999605639357,3281178052747.135,12278644599.949677,6394415584315.883,23360462388764.543,520.7753618296022,6382136939715.934,0.064834481646208,0.200181815425272,0.0,0.1382113821138211,0.4878048780487805,0.3739837398373983,0.0,0.9523809523809524,lgps,-0.43566175711140215,2.7166504293340203,68.81300813008129,203.89722415795586,-8.019040365969197,18682.015181682436,1.4285714285714288,107.67532467532467,21.93650793650794,0.923840705630872,234723048716551.7,172108.04809688585,19.096966428720183
21m,Li1.1Lu0.1Hf1.9P3O12,,Li1.1 Lu0.1 Hf1.9 P3 O12,5.88e-05,,,,,,,,,,,nasicon,10.1016/0167-2738(93)90387-i,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1993,,,,,,5.88e-05,exact,5.88e-05,1.0,-4.230622673923862,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8451933701657457,3.44,1.6750819672131148,1.828,-1.7649180327868852,-1.612,2.46,106.6307550644567,138.2,44.52732240437159,39.47333333333333,-98.72666666666666,-93.6726775956284,0.2856246985045827,0.3221948075569579,6521707813870.31,28978758058.690765,19294289563007.92,23511675208942.73,665.8080213075777,19265310804949.23,0.1651378166442728,0.1982088770467536,0.0,0.2762430939226519,0.6629834254143646,0.0607734806629834,0.0,1.9672131147540983,nasicon,-0.5686474259275752,2.82334902300544,8.398895027624306,262.31165745856345,-15.468901457364963,13582.02022713321,7.19672131147541,81.1058823529412,66.54098360655738,0.7524177643476055,168912342017904.38,1125794.8084,22.14686670173417
caltech_icsd_259004,Li5.7La3Gd0.35Ta1.65O12,,Li5.7 La3 Gd0.35 Ta1.65 O12,8.18e-05,,,,,,,,,,,garnet,10.1039/c6dt04021g,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,259004.0,,,8.18e-05,exact,8.18e-05,1.0,-4.087246696328677,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Gd"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.337488986784141,3.44,1.1010280373831778,1.239,-2.338971962616822,-2.201,2.46,112.32411894273127,138.2,83.30443925233645,101.3215,-36.8785,-54.89556074766354,0.7331512301013025,0.6027817601471523,99506740174.51802,28978758058.690765,178603542547.40842,240447099066.4558,6.163257313708273,149624784488.71765,0.0270943931514339,0.0410931124551798,0.0,0.2202643171806167,0.5286343612334802,0.2511013215859031,0.0,1.121495327102804,garnet,-1.4098896365610074,0.7898102997428171,34.7022026431718,276.3173325991189,-1.4873619051656186,13618.94093428781,10.121495327102805,90.77941176470588,72.0841121495327,0.8585022429370206,11514162706952.164,944293.1475,21.328238103291635
trv1_0125,Li1Ta1S0.17Cl4O0.83,,Li1 Ta1 S0.17 Cl4 O0.83,0.007,,,,,,,,,,,oxyhalides,10.1002/smll.74036,1,data/database/obelix/processed/all-v1.csv,,,,x=0.17；由Figure 2b估算; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,,0.007,exact,0.007,1.0,-2.154901959985743,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""S"", ""value"": -2.0}]",2.6305428571428573,3.18676,1.24,1.5,-1.94676,-1.68676,2.46,143.7837142857143,173.9972,68.25,69.0,-104.9972,-105.7472,0.3965581055327327,0.3922476913421595,108341710727.40488,10387691874.497305,353226757859.6738,582098706960.5773,34.004354588806834,342839065985.1765,0.0436392914653784,0.072463768115942,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0918390895571929,2.5,oxyhalides,-0.7636121155972624,1.5315345362420485,24.856742857142844,353.7079371428572,-4.6147328824476626,23138.44845714285,11.5,99.96666666666668,76.5,0.0,0.0,0.0,32.17911727585904
trv1_0030,Li2.99Y0.84Zr0.01Sc0.07In0.08Br1.6Cl4.4,,Li2.99 Y0.84 Zr0.01 Sc0.07 In0.08 Br1.6 Cl4.4,0.000556,,,,,,,,,,,halides,10.1007/s10008-023-05612-9,1,data/database/obelix/processed/all-v1.csv,,,,In、Sc、Zr三种阳离子与Br共掺; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2023,,,,,,0.000556,exact,0.000556,1.0,-3.2549252084179425,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""Br"", ""value"": -1.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.286876876876877,3.106666666666667,1.054110275689223,1.2757000000000005,-2.052556390977444,-1.8309666666666664,2.18,140.6662162162162,185.0,73.99887218045112,93.4305,-91.5695,-111.00112781954888,0.5050297297297298,0.3999939036781141,55438882216.23999,6084251132.197586,129656372568.18349,145508048358.32877,21.31016122625967,123572121435.9859,0.0192163947377549,0.0323771187073458,0.6006006006006006,0.1001001001001,0.0,0.2992992992992993,0.0358554031389772,1.5037593984962407,halides,-0.8210100433465292,1.3285867354678405,55.370370370370374,306.65235135135134,-2.1330414885164384,22822.807304804803,2.764411027568922,110.99571428571429,31.175438596491222,0.5807150411914491,37899568642927.69,140018.765,27.101686162296662
8ub,Li10.5Si1.2Sn0.3P1.5S12,,Li10.5 Si1.2 Sn0.3 P1.5 S12,0.00879,,,,,,,,,,,lgps,10.1021/acs.chemmater.7b00886,1,data/database/obelix/processed/all-v1.csv,,,,appendix: diffraction data available; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,,0.00879,exact,0.00879,1.0,-2.0560111249262283,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.858941176470588,2.58,1.2179999999999995,2.051,-1.3620000000000003,-0.5289999999999999,1.6,117.7470588235294,184.0,58.85555555555556,28.6,-155.4,-125.14444444444445,0.1554347826086956,0.3198671497584541,2552325680693.135,12278644599.949677,4810145268331.521,21210411876836.152,391.7488798683232,4797866623731.572,0.0562650278478638,0.2013407734635356,0.0,0.1176470588235294,0.4705882352941176,0.4117647058823529,0.0,0.8888888888888888,lgps,-0.43565905797101456,2.5930077633596404,75.76470588235294,188.39529411764704,-7.041255651672111,17932.59705882353,0.4444444444444445,105.62,16.42222222222222,0.9433483923290392,1468860829679.5615,432856.079876,17.197432455590548
ubi,Li2TiIn(PO4)3,,Li2 Ti1 In1 P3 O12,8.3e-06,,,,,,,,,,,nasicon,10.1016/s0167-2738(96)00565-6,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1997,,,,,,8.3e-06,exact,8.3e-06,1.0,-5.080921907623926,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.7963157894736845,3.44,1.692857142857143,1.978,-1.7471428571428569,-1.4619999999999995,2.46,104.46842105263156,138.2,46.642857142857146,38.3,-99.9,-91.55714285714284,0.2771345875542692,0.3375025842464338,6225152993872.084,28978758058.690765,16847165969552.186,23536290433869.555,581.3625944711491,16818187211493.494,0.1450854676122055,0.1971937287311618,0.0,0.2631578947368421,0.631578947368421,0.1052631578947368,0.0,1.7142857142857142,nasicon,-0.5896652293334121,2.7644470853336647,14.547368421052624,256.99231578947365,-13.28361088466607,13117.401578947369,3.1428571428571423,80.1764705882353,41.42857142857143,0.9502705392332348,35758405985471.84,409240.6656,19.11269463870512
liverpool_699_0583,Li11Al(PS6)2,,Li11 Al1 P2 S12,0.000802,,,,,,,,,,,thio_lisicon,10.1039/c6cc02131j,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=699; measured_temperature_C=25; chemical_family=Sulphides,,,,,,0.000802,exact,0.000802,1.0,-3.0958256317158366,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8357692307692308,2.58,1.1978571428571427,1.9966666666666668,-1.3821428571428571,-0.5833333333333333,1.6,116.5673076923077,184.0,58.767857142857146,26.75,-157.25,-125.23214285714286,0.1453804347826087,0.3193905279503106,3096897779136.654,12278644599.949677,5740857037310.972,26334698542002.38,467.54810684352736,5728578392711.022,0.0582902229961053,0.2177000529941706,0.0,0.1153846153846153,0.4615384615384615,0.4230769230769231,0.0,0.8571428571428571,thio_lisicon,-0.4414433368456078,2.6698263028273903,77.84615384615384,186.5076923076923,-7.299809533422972,17657.99278846154,0.0,105.53333333333336,14.785714285714285,0.6365141682948128,1963923462812.0107,84370.1042,16.626868547591936
